polygon_legacyid,x,y,annotation,ranknr,active_in_db_from,active_in_db_till
NA,188588.6889,216538.1441,ANTKAS0151,4754,2025-07-28,2025-07-29
NA,188631.4697,227625.9427,2023,3478,2023-02-23,2024-03-22
NA,188631.4697,227625.9427,2023,3478,2024-03-22,2024-03-22
NA,188686.9272,216480.14,ANTKAS0426,4753,2025-07-28,2025-07-29
NA,188692.0125,216845.2454,AN_TIE_004,946,2018-11-12,2018-12-14
NA,188729.6022,216032.5339,ANTKAS0259,4752,2025-07-28,2025-07-29
NA,188731.7458,228909.1181,2022-2023,3479,2023-02-23,2024-03-22
NA,188731.7458,228909.1181,2022-2023,3479,2024-03-22,2024-03-22
NA,188810.5221,227837.2201,2022-2023,3477,2023-03-08,2024-03-22
NA,188810.5221,227837.2201,2022-2023,3477,2024-03-22,2024-03-22
NA,188814.1601,227819.03,2022-2023,3477,2023-02-23,2023-03-08
NA,188888.3268,216232.866,ANTKAS0150,4751,2025-07-28,2025-07-29
NA,188947.402,217006.1653,AN_TIE_005,945,2018-11-12,2018-12-14
NA,188949.139,217059.6239,ANTKAS0194,4748,2025-07-28,2025-07-29
NA,189080.1101,216568.6629,ANTKAS0119,4750,2025-07-28,2025-07-29
NA,189089.8946,228041.2161,2022-2023,3476,2023-02-23,2024-03-22
NA,189089.8946,228041.2161,2022-2023,3476,2024-03-22,2024-03-22
NA,189097.4204,228021.1244,AN_TVG_006,1187,2018-11-12,2018-12-14
NA,189155.519,216920.7888,ANTKAS0098,4749,2025-07-28,2025-07-29
NA,189227.7955,229144.1927,2023,3482,2023-02-23,2024-03-22
NA,189227.7955,229144.1927,2023,3482,2024-03-22,2024-03-22
NA,189254.5186,229259.8948,2022-2023,3480,2023-02-23,2024-03-22
NA,189254.5186,229259.8948,2022-2023,3480,2024-03-22,2024-03-22
NA,189374.1364,229237.9886,AN_TVG_003,980,2018-11-12,2018-12-14
NA,189380.0547,229227.8988,2022-2023,3481,2023-02-23,2024-03-22
NA,189380.0547,229227.8988,2022-2023,3481,2024-03-22,2024-03-22
NA,189402.1595,226118.3664,NA,6774,2026-03-04,2026-03-04
NA,189425.1257,210062.8178,AN_ZEG_002,973,2018-11-12,2018-12-14
NA,189494.8634,229054.0445,AN_TVG_004,853,2018-11-12,2018-12-14
NA,189500.3414,229057.1825,2023,3483,2023-02-23,2024-03-22
NA,189500.3414,229057.1825,2023,3483,2024-03-22,2024-03-22
NA,189519.258,228505.2711,AN_TVG_005,854,2018-11-12,2018-12-14
NA,189545.3393,210103.9473,AN_ZEG_003,974,2018-11-12,2018-12-14
NA,189571.2899,228526.5809,2022-2023,3475,2023-02-23,2024-03-22
NA,189571.2899,228526.5809,2022-2023,3475,2024-03-22,2024-03-22
NA,189578.6604,217608.2644,AN_DUI_001,968,2018-11-12,2018-12-14
NA,189641.3247,228936.8382,2023,3471,2023-02-23,2024-03-22
NA,189641.3247,228936.8382,2023,3471,2024-03-22,2024-03-22
NA,189653.7532,217752.8838,ANTTUR0343,4747,2025-07-28,2025-07-29
NA,189734.6036,229001.5572,2022-2023,3470,2023-02-23,2024-03-22
NA,189734.6036,229001.5572,2022-2023,3470,2024-03-22,2024-03-22
NA,189736.4898,208326.0314,AN_NEE_001,931,2018-11-12,2018-12-14
NA,189758.3783,228993.9761,AN_TVG_001,981,2018-11-12,2018-12-14
NA,189811.2237,228449.856,2023,3472,2023-02-23,2024-03-22
NA,189811.2237,228449.856,2023,3472,2024-03-22,2024-03-22
NA,189863.8504,229311.1448,2022-2023,3469,2023-02-23,2024-03-22
NA,189863.8504,229311.1448,2022-2023,3469,2024-03-22,2024-03-22
NA,189865.8992,209502.5394,AN_ZEG_004,971,2018-11-12,2018-12-14
NA,189915.9115,229130.422,AN_TVG_002,982,2018-11-12,2018-12-14
NA,189962.3963,229233.8969,2022-2023,3468,2023-02-23,2024-03-22
NA,189962.3963,229233.8969,2022-2023,3468,2024-03-22,2024-03-22
NA,190000.1755,209732.6832,AN_ZEG_001,972,2018-11-12,2018-12-14
NA,190009.4503,228493.6014,2023,3473,2023-02-23,2024-03-22
NA,190009.4503,228493.6014,2023,3473,2024-03-22,2024-03-22
NA,190009.4503,228493.6014,,3473,2024-03-22,2025-02-05
NA,190057.3022,228781.9321,ANTTUR0674,6775,2026-03-04,2026-03-04
NA,190057.3022,228781.9321,NA,6775,2026-03-04,2026-03-04
NA,190057.3022,228781.9321,NA,6775,2026-03-04,2026-03-04
NA,190090.4185,218362.1697,AN_DUI_002,967,2018-11-12,2018-12-14
NA,190226.8912,228272.8594,2022-2023,3474,2023-02-23,2024-03-22
NA,190226.8912,228272.8594,2022-2023,3474,2024-03-22,2024-03-22
NA,190226.8916,228272.8589,2023,3474,2023-02-23,2023-02-23
NA,190235.9955,229277.4437,2023,3467,2023-02-23,2024-03-22
NA,190235.9955,229277.4437,2023,3467,2024-03-22,2024-03-22
NA,190392.3552,229360.1463,2022-2023,3466,2023-02-23,2024-03-22
NA,190392.3552,229360.1463,2022-2023,3466,2024-03-22,2024-03-22
NA,190766.6251,214944.549,AN_KAS_002,940,2018-11-12,2018-12-14
NA,191069.5355,229976.3683,2023,3862,2023-03-08,2024-03-22
NA,191069.5355,229976.3683,2023,3862,2024-03-22,2024-03-22
NA,191237.5463,230136.4416,2023,3863,2023-03-08,2024-03-22
NA,191237.5463,230136.4416,2023,3863,2024-03-22,2024-03-22
NA,191463.6087,220697.8208,AN_MEL_001,966,2018-11-12,2018-12-14
NA,191466.32,198650.5737,AN_ZAM_001,911,2018-11-12,2018-12-14
NA,191516.9217,198850.6652,AN_ZAM_002,912,2018-11-12,2018-12-14
NA,191578.4374,198839.4204,AN_ZAM_003,913,2018-11-12,2018-12-14
NA,191823.2966,228252.4005,AN_TUR_001,983,2018-11-12,2018-12-14
NA,192010.0807,229516.8835,2022-2023,3486,2023-02-23,2024-03-22
NA,192010.0807,229516.8835,2022-2023,3486,2024-03-22,2024-03-22
NA,192154.2487,192768.5771,AN_ABH_007,909,2018-11-12,2018-12-14
NA,192245.2139,230994.2224,2023,3861,2023-03-08,2024-03-22
NA,192245.2139,230994.2224,2023,3861,2024-03-22,2024-03-22
NA,192299.3024,228130.0912,AN_TUR_002,855,2018-11-12,2018-12-14
NA,192564.8044,189888.9485,VB_VIE_003,1202,2018-11-12,2018-12-14
NA,192565.5986,189816.9442,VB_VIE_008,1203,2018-11-12,2018-12-14
NA,192662.181,189575.9441,VB_VIE_002,1352,2018-11-12,2018-12-14
NA,192670.4897,189628.8624,VB_VIE_006,1082,2018-11-12,2018-12-14
NA,192672.3825,189782.3673,VB_VIE_001,1351,2018-11-12,2018-12-14
NA,192674.5114,189663.47,VB_VIE_007,1083,2018-11-12,2018-12-14
NA,192703.1129,189693.6457,VB_VIE_005,1084,2018-11-12,2018-12-14
NA,192711.1563,189772.2933,VB_VIE_004,1081,2018-11-12,2018-12-14
NA,193264.5087,191265.7572,VB_ABH_009,908,2018-11-12,2018-12-14
NA,193833.1256,218911.9311,AN_TIK_004,942,2018-11-12,2018-12-14
NA,193896.4832,203345.6635,AN_WIL_001,1104,2018-11-12,2018-12-14
NA,193896.4832,203345.6635,AN_WIL_001,1104,2018-12-14,2018-12-14
NA,193896.4832,203345.6635,AN_WIL_001,1104,2018-12-14,2024-03-22
NA,193958.2473,218775.8027,AN_TIK_002,944,2018-11-12,2018-12-14
NA,193970.9474,218824.6978,AN_TIK_003,943,2018-11-12,2018-12-14
NA,194636.7075,228083.8764,2022-2023,3487,2023-02-23,2024-03-22
NA,194636.7075,228083.8764,2022-2023,3487,2024-03-22,2024-03-22
NA,194704.2639,228095.6159,AN_KVD_003,856,2018-11-12,2018-12-14
NA,194800.4021,224586.1438,AN_LDL_004,866,2018-11-12,2018-12-14
NA,194800.4021,224586.1438,2023,3864,2023-03-08,2024-03-22
NA,194800.4021,224586.1438,2023,3864,2024-03-22,2024-03-22
NA,194985.8252,192950.958,LI_ABH_002,910,2018-11-12,2018-12-14
NA,195111.1145,216434.3862,AN_KAS_001,1193,2018-11-12,2018-12-14
NA,195212.8869,227690.2782,2023,3490,2023-02-23,2024-03-22
NA,195212.8869,227690.2782,2023,3490,2024-03-22,2024-03-22
NA,195280.7715,228329.6603,2022-2023,3488,2023-02-23,2024-03-22
NA,195280.7715,228329.6603,2022-2023,3488,2024-03-22,2024-03-22
NA,195349.9746,203717.3377,AN_SPB_001,1105,2018-11-12,2018-12-14
NA,195489.4592,224215.8591,2023,3865,2023-03-08,2024-03-22
NA,195489.4592,224215.8591,2023,3865,2024-03-22,2024-03-22
NA,195490.0488,224209.5881,AN_LDL_002,865,2018-11-12,2018-12-14
NA,195553.9107,227992.484,2022-2023,3489,2023-02-23,2024-03-22
NA,195553.9107,227992.484,2022-2023,3489,2024-03-22,2024-03-22
NA,195557.5468,227994.6111,AN_KVD_002,857,2018-11-12,2018-12-14
NA,195632.6957,203718.3431,AN_SPB_002,1106,2018-11-12,2018-12-14
NA,195684.3195,225595.5181,AN_LDL_003,864,2018-11-12,2018-12-14
NA,195837.5071,216377.2177,AN_KAS_003,941,2018-11-12,2018-12-14
NA,196032.5289,193529.2234,LI_ABH_011,1326,2018-11-12,2018-12-14
NA,196064.5323,225504.4486,2023,3866,2023-03-08,2024-03-22
NA,196064.5323,225504.4486,2023,3866,2024-03-22,2024-03-22
NA,196071.5874,225500.8606,AN_LDL_001,984,2018-11-12,2018-12-14
NA,196301.6093,212819.6114,AN_RET_001,965,2018-11-12,2018-12-14
NA,196947.4093,229738.2028,AN_RAV_001,862,2018-11-12,2018-12-14
NA,197135.9671,189862.2668,VB_ASD_001,1327,2018-11-12,2018-12-14
NA,197218.6166,229494.0184,AN_RAV_004,863,2018-11-12,2018-12-14
NA,197391.3507,235230.0998,2023,3860,2023-03-08,2024-03-22
NA,197391.3507,235230.0998,2023,3860,2024-03-22,2024-03-22
NA,197396.5007,234690.5028,AN_BOG_001,859,2018-11-12,2018-12-14
NA,197895.1487,234855.7619,AN_RAV_003,860,2018-11-12,2018-12-14
NA,197976.5461,207155.115,AN_SEL_002,1186,2018-11-12,2018-12-14
NA,198847.4919,231074.7526,AN_RAV_002,861,2018-11-12,2018-12-14
NA,199193.8415,232779.898,2023,3858,2023-03-08,2024-03-22
NA,199193.8415,232779.898,2023,3858,2024-03-22,2024-03-22
NA,199228.5549,232677.7475,2023,3859,2023-03-08,2024-03-22
NA,199228.5549,232677.7475,2023,3859,2024-03-22,2024-03-22
NA,199638.6714,205665.5077,AN_VOL_001,1318,2018-11-12,2018-12-14
NA,199653.1202,206037.2339,AN_VOL_002,1317,2018-11-12,2018-12-14
NA,200690.5333,185517.5494,LI_HAL_003,904,2018-11-12,2018-12-14
NA,201625.1603,220217.3405,AN_GOO_001,985,2018-11-12,2018-12-14
NA,201697.4865,186270.9255,LI_HAL_002,905,2018-11-12,2018-12-14
NA,202003.612,220382.8769,AN_GOO_002,960,2018-11-12,2018-12-14
NA,202022.3228,191033.1704,VB_VDB_001,906,2018-11-12,2018-12-14
NA,202222.6409,224309.8521,AN_GRD_003,867,2018-11-12,2018-12-14
NA,202488.1888,192297.7446,VB_VDB_002,907,2018-11-12,2018-12-14
NA,203001.3596,170001.8499,VB_VIN_001,1004,2018-11-12,2018-12-14
NA,203427.8998,221564.1596,AN_ARE_001,868,2018-11-12,2018-12-14
NA,203638.4708,169926.9205,VB_VIN_002,1269,2018-11-12,2018-12-14
NA,203876.76,217264.6988,AN_DES_003,961,2018-11-12,2018-12-14
NA,203896.3847,220622.2304,AN_RPT_004,870,2018-11-12,2018-12-14
NA,204223.3574,221257.2317,An-RPT_005,869,2018-11-12,2018-12-14
NA,204482.5929,185817.2143,LI_GRD_001,1080,2018-11-12,2018-12-14
NA,204634.7112,220535.0765,AN_RPT_003,871,2018-11-12,2018-12-14
NA,204866.5111,219958.2467,AN_RPT_002,987,2018-11-12,2018-12-14
NA,204988.3519,218977.4343,AN_MUI_001,988,2018-11-12,2018-12-14
NA,205293.2848,218876.231,AN_MUI_002,989,2018-11-12,2018-12-14
NA,205404.9392,220199.018,AN_RPT_001,986,2018-11-12,2018-12-14
NA,205407.5082,211741.6715,AN_BGO_001,1315,2018-11-12,2018-12-14
NA,205615.1841,217485.0816,AN_DES_004,873,2018-11-12,2018-12-14
NA,205654.8143,219027.3454,AN_MUI_003,872,2018-11-12,2018-12-14
NA,206216.7837,213576.9774,AN_MOL_002,964,2018-11-12,2018-12-14
NA,206365.082,213583.8607,AN_MOL_004,876,2018-11-12,2018-12-14
NA,206383.9091,185240.4255,LI_VIJ_001,1308,2018-11-12,2018-12-14
NA,206607.7803,212218.7889,AN_BG0_002,1316,2018-11-12,2018-12-14
NA,206888.7088,204549.188,AN_BAS_002,1341,2018-11-12,2018-12-14
NA,207029.2114,204705.8183,AN_BAS_001,1340,2018-11-12,2018-12-14
NA,207635.9721,204658.3674,AN_BAS_OO3,1339,2018-11-12,2018-12-14
NA,207743.1009,214068.7877,AN_MOL_003,875,2018-11-12,2018-12-14
NA,207802.0226,214971.7731,AN_DIE_002,874,2018-11-12,2018-12-14
NA,207932.8747,212965.9474,AN_MOL_001,963,2018-11-12,2018-12-14
NA,208059.3193,215181.8373,AN_DIE_001,962,2018-11-12,2018-12-14
NA,208219.3767,206223.9181,AN_BAV_002,1338,2018-11-12,2018-12-14
NA,208525.3203,206174.2647,AN_BAV_001,1337,2018-11-12,2018-12-14
NA,208966.1602,210034.2293,AN_BAL_001,1182,2018-11-12,2018-12-14
NA,209571.3267,212142.039,NA,1347,2018-11-09,2018-11-12
NA,210705.1573,212424.144,LI_LOM_001,1314,2018-11-12,2018-12-14
NA,210933.6872,207812.1658,AN_MOS_002,1342,2018-11-12,2018-12-14
NA,211036.6865,207406.5218,AN_MOS_001,1059,2018-11-12,2018-12-14
NA,211661.1764,185818.061,LI_GDL_001,1079,2018-11-12,2018-12-14
NA,213213.7647,160340.0266,LI_EGO_001,1348,2018-11-12,2018-12-14
NA,213543.4266,187686.2822,LI_LBV_003,1126,2018-11-12,2018-12-14
NA,214218.2078,215946.9874,LI_SAH_001,1313,2018-11-12,2018-12-14
NA,215240.4807,210132.907,LI_KAT_001,1346,2018-11-12,2018-12-14
NA,215280.089,184171.9955,LI_MLV_011,1131,2018-11-12,2018-12-14
NA,215313.6911,184095.1074,LI_MLV_017,1130,2018-11-12,2018-12-14
NA,215334.9626,185356.2708,LI_MLV_004,1307,2018-11-12,2018-12-14
NA,215371.1852,184146.3838,NA,1134,2018-11-09,2018-11-09
NA,215387.6952,184719.5254,LI_MLV_024,1133,2018-11-12,2018-12-14
NA,215415.4501,184241.8986,LI_MLV_027,1132,2018-11-12,2018-12-14
NA,215570.946,185347.1977,LI_MLV_025,1135,2018-11-12,2018-12-14
NA,215602.6696,185405.6971,LI_MLV_003,1136,2018-11-12,2018-12-14
NA,215740.2665,185502.601,LI_MLV_026,1137,2018-11-12,2018-12-14
NA,215869.171,180807.5041,LI_TOM_001,1075,2018-11-12,2018-12-14
NA,215883.6709,185536.2031,LI_MLV_002,1138,2018-11-12,2018-12-14
NA,216064.6191,180688.4546,LI_TOM_002,1076,2018-11-12,2018-12-14
NA,216501.3419,186347.3511,LI_MLV_001,1140,2018-11-12,2018-12-14
NA,216558.5582,183644.9621,LI_MLV_029,1129,2018-11-12,2018-12-14
NA,216562.1962,186274.0614,LI_MLV_008,1141,2018-11-12,2018-12-14
NA,216593.4833,185412.8409,LI_MLV_010,1139,2018-11-12,2018-12-14
NA,216645.0888,216729.0664,LI_VOS_001,1312,2018-11-12,2018-12-14
NA,216701.1028,186049.1651,LI_MLV_016,1143,2018-11-12,2018-12-14
NA,216869.8014,185860.3051,LI_MLV_018,1144,2018-11-12,2018-12-14
NA,216922.2949,186184.632,LI_MLV_020,1142,2018-11-12,2018-12-14
NA,217188.9217,185826.2753,LI_MLV_005,1353,2018-11-12,2018-12-14
NA,217503.6634,197733.9906,LI_VZB_006,1111,2018-11-12,2018-12-14
NA,217522.3711,186440.2597,LI_MLV_021,1148,2018-11-12,2018-12-14
NA,217601.5215,197915.9339,LI_VZB_008,903,2018-11-12,2018-12-14
NA,217606.0854,186503.2307,LI_MLV_022,1147,2018-11-12,2018-12-14
NA,217623.61,205665.8725,LI_EKS_001,1343,2018-11-12,2018-12-14
NA,217702.7396,185297.7965,LI_MLV_009,1304,2018-11-12,2018-12-14
NA,217752.4532,185736.89,LI_MLV_015,1145,2018-11-12,2018-12-14
NA,217899.2831,170241.9862,LI_BRB_001,1005,2018-11-12,2018-12-14
NA,217921.4164,184584.1775,LI_MLV_014,1149,2018-11-12,2018-12-14
NA,218131.9987,186099.6345,LI_MLV_023,1146,2018-11-12,2018-12-14
NA,218262.7999,198242.4648,LI_VZB_001,1356,2018-11-12,2018-12-14
NA,218439.6675,184739.2305,LI_MLV_006,1306,2018-11-12,2018-12-14
NA,218474.7279,185491.717,LI_MLV_007,1305,2018-11-12,2018-12-14
NA,218508.1576,184778.0645,LI_MLV_013,1150,2018-11-12,2018-12-14
NA,218793.9712,208559.7207,LI_PIJ_001,1345,2018-11-12,2018-12-14
NA,218907.9306,190171.4522,LI_LBV_004,1128,2018-11-12,2018-12-14
NA,218917.551,190182.9345,LI_LBV_004,1286,2018-11-12,2018-12-14
NA,218941.2256,207582.0591,LI_PIJ_002,1344,2018-11-12,2018-12-14
NA,218953.6888,198862.5731,LI_VZB_004,1110,2018-11-12,2018-12-14
NA,219036.3199,190368.3688,LI_LBV_001,1127,2018-11-12,2018-12-14
NA,219063.2858,190365.103,LI_LBV_001,1285,2018-11-12,2018-12-14
NA,219629.6741,197874.1142,LI_VZB_007,1109,2018-11-12,2018-12-14
NA,219975.2207,197342.6975,LI_VZB_005,1108,2018-11-12,2018-12-14
NA,220053.0947,197532.9054,LI_VZB_002,1357,2018-11-12,2018-12-14
NA,220475.681,197932.8518,LI_VZB_003,1107,2018-11-12,2018-12-14
NA,221087.1756,182685.8809,LI_BOK_006,1151,2018-11-12,2018-12-14
NA,221469.4414,200665.217,LI_BEG_002,1358,2018-11-12,2018-12-14
NA,221573.7453,183647.1802,LI_BOK_008,1152,2018-11-12,2018-12-14
NA,221581.8813,186296.82,LI_SBB_004,1125,2018-11-12,2018-12-14
NA,221604.4755,200327.9907,LI_BEG_001,1060,2018-11-12,2018-12-14
NA,221679.8845,199685.5025,LI_BEG_003,1359,2018-11-12,2018-12-14
NA,221766.1639,183584.8707,LI_BOK_002,1153,2018-11-12,2018-12-14
NA,221833.0375,183478.1772,LI_BOK_005,1154,2018-11-12,2018-12-14
NA,221877.1569,183587.2519,LI_BOK_003,1155,2018-11-12,2018-12-14
NA,221885.8881,184125.6801,LI_BOK_004,1156,2018-11-12,2018-12-14
NA,221916.9767,184180.912,LI_BOK_007,1157,2018-11-12,2018-12-14
NA,222063.5091,183724.6163,LI_BOK_001,1355,2018-11-12,2018-12-14
NA,222211.4586,186773.9176,LI_SBB_003,1123,2018-11-12,2018-12-14
NA,222373.2516,186695.7331,LI_SBB_002,1124,2018-11-12,2018-12-14
NA,222486.887,189324.2354,LI_TEU_008,4028,2024-05-31,2024-09-02
NA,222588.2355,217098.4339,LI_HAG_004,877,2018-11-12,2018-12-14
NA,222769.349,187264.1405,LI_SBB_001,1354,2018-11-12,2018-12-14
NA,222966.3986,217474.8772,LI_HAG_002,879,2018-11-12,2018-12-14
NA,222968.7637,187536.7129,LI_SBB_005,1122,2018-11-12,2018-12-14
NA,223143.1539,217277.5241,LI_HAG_003,878,2018-11-12,2018-12-14
NA,223296.5077,181749.3535,LI_LAN_008,1303,2018-11-12,2018-12-14
NA,223306.7196,217502.6387,LI_HAG_001,880,2018-11-12,2018-12-14
NA,223345.7043,188399.9753,LI_TEU_002,1280,2018-11-12,2018-12-14
NA,223371.187,188410.6907,LI_TEU_002,1117,2018-11-12,2018-12-14
NA,223425.9029,188509.5922,LI_TEU_004,1118,2018-11-12,2018-12-14
NA,223454.8694,188526.3771,LI_TEU_004,1279,2018-11-12,2018-12-14
NA,223483.629,190309.2234,LI_THD_003,1289,2018-11-12,2018-12-14
NA,223521.8763,185019.1798,LI_WIK_001,1167,2018-11-12,2018-12-14
NA,223533.2287,190341.0523,LI_THD_003,1116,2018-11-12,2018-12-14
NA,223689.7186,181906.2627,LI_LAN_005,1302,2018-11-12,2018-12-14
NA,223767.8599,185133.9034,LI_WIK_002,1166,2018-11-12,2018-12-14
NA,223858.6651,185189.9687,LI_WIK_009,1164,2018-11-12,2018-12-14
NA,223873.9146,182157.5955,LI_LAN_003,1301,2018-11-12,2018-12-14
NA,223910.0537,205672.7022,LI_DOM_002,883,2018-11-12,2018-12-14
NA,224017.4154,185168.4051,LI_WIK_010,1165,2018-11-12,2018-12-14
NA,224142.7075,191755.5462,LI_RDP_001,1112,2018-11-12,2018-12-14
NA,224181.1979,190939.6027,LI_THD_004,1115,2018-11-12,2018-12-14
NA,224189.2858,190943.4838,LI_THD_004,1287,2018-11-12,2018-12-14
NA,224195.2819,185237.1308,LI_WIK_008,1163,2018-11-12,2018-12-14
NA,224286.9205,185015.5947,LI_WIK_005,1161,2018-11-12,2018-12-14
NA,224304.7652,190838.4721,LI_THD_002,1114,2018-11-12,2018-12-14
NA,224320.4168,185191.49,LI_WIK_006,1162,2018-11-12,2018-12-14
NA,224344.8124,190823.8479,LI_THD_002,1288,2018-11-12,2018-12-14
NA,224424.4248,184776.2257,LI_WIK_007,1158,2018-11-12,2018-12-14
NA,224438.4477,185083.8838,LI_WIK_003,1160,2018-11-12,2018-12-14
NA,224666.6212,207638.7508,LI_DOM_001,884,2018-11-12,2018-12-14
NA,224668.4962,188738.3455,LI_TEU_007,1281,2018-11-12,2018-12-14
NA,224671.6519,184978.2619,LI_WIK_004,1159,2018-11-12,2018-12-14
NA,224717.5962,188676.9704,LI_TEU_006,1282,2018-11-12,2018-12-14
NA,224729.4811,188414.8976,LI_TEU_001,1119,2018-11-12,2018-12-14
NA,224842.7318,181896.9791,LI_MAT_012,1168,2018-11-12,2018-12-14
NA,224869.7988,188885.0323,LI_TEU_003,1121,2018-11-12,2018-12-14
NA,224870.6729,188875.5369,LI_TEU_003,1283,2018-11-12,2018-12-14
NA,225179.5049,183040.2447,NA,6776,2026-05-27,2026-07-07
NA,225509.0863,182339.8925,LI_MAT_008,1171,2018-11-12,2018-12-14
NA,225512.7905,182315.8154,LI_MAT_005,1172,2018-11-12,2018-12-14
NA,225528.1363,183052.4168,LI_MAT_010,1173,2018-11-12,2018-12-14
NA,225663.0741,183169.8921,LI_MAT_011,1174,2018-11-12,2018-12-14
NA,225718.4367,192127.1543,LI_KEL_001,1113,2018-11-12,2018-12-14
NA,225782.1368,182532.3773,LI_MAT_013,1169,2018-11-12,2018-12-14
NA,225814.275,188375.4085,LI_TEU_005,1120,2018-11-12,2018-12-14
NA,225833.5205,188366.9385,LI_TEU_005,1284,2018-11-12,2018-12-14
NA,225920.2496,182492.1605,LI_MAT_007,1170,2018-11-12,2018-12-14
NA,226070.692,182767.7775,LI_MAT_004,1176,2018-11-12,2018-12-14
NA,226211.1225,183094.4095,NA,1300,2018-11-09,2018-11-12
NA,226232.3528,182801.2474,LI_MAT_003,1177,2018-11-12,2018-12-14
NA,226270.7174,183121.5261,LI_MAT_002,1175,2018-11-12,2018-12-14
NA,226282.9087,183150.6825,NA,1299,2018-11-09,2018-11-09
NA,226597.0859,183362.7634,LI_MAT_016,1294,2018-11-12,2018-12-14
NA,226608.5079,183162.877,LI_MAT_017,1298,2018-11-12,2018-12-14
NA,226683.9445,183415.7169,LI_MAT_015,1178,2018-11-12,2018-12-14
NA,226688.4625,183437.0069,LI_MAT_015,1297,2018-11-12,2018-12-14
NA,226821.0519,183611.8794,LI_MAT_009,1179,2018-11-12,2018-12-14
NA,226861.6973,183595.0123,NA,1295,2018-11-09,2018-11-09
NA,226865.5047,183596.916,NA,1296,2018-11-09,2018-11-09
NA,227075.8461,183868.5258,LI_MAT_006,1181,2018-11-12,2018-12-14
NA,227166.4661,183856.8841,LI_MAT_001,1180,2018-11-12,2018-12-14
NA,228129.3342,210214.4275,LI_KOL_001,882,2018-11-12,2018-12-14
NA,228349.558,219520.7944,LI_ACH_002,881,2018-11-12,2018-12-14
NA,228368.099,216403.2904,LI_WAR_001,1061,2018-11-12,2018-12-14
NA,228667.3835,163548.3813,LI_DKV_001,1077,2018-11-12,2018-12-14
NA,228701.7,163526.0768,LI_DKV_002,1078,2018-11-12,2018-12-14
NA,228990.8403,185973.3171,LI_STI_001,1360,2018-11-12,2018-12-14
NA,230028.3262,194452.4116,LI_DON_003,1290,2018-11-12,2018-12-14
NA,230201.384,194435.4821,LI_DON_002,1291,2018-11-12,2018-12-14
NA,230369.0931,195246.6383,LI_DON_001,1292,2018-11-12,2018-12-14
NA,230563.8289,195555.9124,LI_DON_004,902,2018-11-12,2018-12-14
NA,231848.9921,193868.0526,LI_OPH_005,899,2018-11-12,2018-12-14
NA,232076.1497,178523.5104,LI_ZUT_001,1074,2018-11-12,2018-12-14
NA,232369.4285,193828.7883,LI_OPH_006,900,2018-11-12,2018-12-14
NA,232386.6653,177352.2109,LI_MUN_001,1072,2018-11-12,2018-12-14
NA,232515.7293,177527.0611,LI_MUN_002,1073,2018-11-12,2018-12-14
NA,232614.4861,194567.0302,LI_OPH_004,901,2018-11-12,2018-12-14
NA,233012.2859,195217.4675,LI_OPH_001,1293,2018-11-12,2018-12-14
NA,233148.7419,195085.9067,LI_OPH_002,1195,2018-11-12,2018-12-14
NA,233238.1712,194985.894,LI_OPH_003,1196,2018-11-12,2018-12-14
NA,234605.9059,176845.7378,LI_HOE_001,898,2018-11-12,2018-12-14
NA,236557.2224,192255.3438,LI_BBV_001,893,2018-11-12,2018-12-14
NA,236997.1901,192673.6068,LI_BBV_002,894,2018-11-12,2018-12-14
NA,237155.1412,185963.4454,LI_MEC_001,1071,2018-11-12,2018-12-14
NA,237185.3038,185799.9326,LI_MEC_002,1070,2018-11-12,2018-12-14
NA,238097.9824,190648.1953,LI_HEU_003,892,2018-11-12,2018-12-14
NA,238784.8541,179870.2278,LI_ASB_001,1274,2018-11-12,2018-12-14
NA,239121.4656,190224.0879,LI_HEU_002,1278,2018-11-12,2018-12-14
NA,239773.7105,190505.7688,LI_HEU_001,1277,2018-11-12,2018-12-14
NA,240088.6783,180956.3097,LI_SLU_001,1272,2018-11-12,2018-12-14
NA,240150.5248,189939.1282,LI_HEU_004,891,2018-11-12,2018-12-14
NA,240200.7497,206979.5716,LI_LUY_001,1063,2018-11-12,2018-12-14
NA,240230.9731,208797.4336,LI_KBR_002,1311,2018-11-12,2018-12-14
NA,240310.6737,208595.6852,LI_KBR_001,1062,2018-11-12,2018-12-14
NA,240330.2789,180375.6399,LI_ZPB_001,1273,2018-11-12,2018-12-14
NA,240332.4222,208803.8748,LI_KBR_003,1310,2018-11-12,2018-12-14
NA,240347.4793,180912.9698,LI_JUF_001,1271,2018-11-12,2018-12-14
NA,240792.8057,181131.7084,LI_ASP_002,896,2018-11-12,2018-12-14
NA,240792.8057,181131.7084,LI_ASP_002,896,2018-12-14,2018-12-14
NA,240792.8057,181131.7084,LI_ASP_002,896,2018-12-14,2021-06-21
NA,240799.4104,208496.3067,LI_KBR_004,1309,2018-11-12,2018-12-14
NA,240985.1945,181431.81,LI°_ASP_001,1270,2018-11-12,2018-12-14
NA,241047.8869,185436.4738,LI_VOB_001,1275,2018-11-12,2018-12-14
NA,241097.3497,185272.4141,LI_VOB_002,897,2018-11-12,2018-12-14
NA,242220.7772,189161.6198,LI_EIM_001,1276,2018-11-12,2018-12-14
NA,242761.552,196188.7742,LI_BER_001,1361,2018-11-12,2018-12-14
NA,242940.3997,196582.6599,LI_BER_004,1068,2018-11-12,2018-12-14
