ChemMetingWID	StaalID	ChemMetingID	DatumWID	OperatorWID	ChemVarWID	PeilpuntWID	MeetpuntWID	GebiedWID	Meetwaarde	MeetwaardeMEQ	MetingStatusCode	MetingStatus	ChemVarID	ChemVarCode	ChemVarNaam	ChemVarEenheid	Coefficient	Ion	MeetpuntCode	MeetpuntXCoordinaat	MeetpuntYCoordinaat	MeetpuntRegio	NAAM	optional	Cluster	PeilpuntCode	ReferentieNiveauMaaiveld	PeilbuisLengte	FilterLengte	Onderkant	Bovenkant	HAB1	HAB2	pHAB1	pHAB2	Bodemserie	Bodem	EcoRegio	DISTRICT	GEBCODE	SBZ	FysRegio	ligging2	Habitat	HabitatGroep	Jaar	Maand	LogMeetwaarde
116960	2410	15170794	19890529	-1	10	3321	7383	305	85.7	1.7843014782	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP226	206385	212228	47	1	1	58	BUIP226X	0.03	1.5	0.25	-1.47	-1.22	4010	7230	40	30	Zcg	2	3	3	7	1	5	4	4010	1	1989	5	4.450852825603734
116961	2692	15170988	20010329	-1	10	38816	5647	94	110	2.2902352696	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	OSGP043	126978	179598	218	1	1	75	OSGP043X	0.35	2.15	0.3	-1.8	-1.5	rbbmc	6430	40	30	Afp	1	12	36	27	1	18	24	rbbmc	4	2001	3	4.700480365792417
116975	9051	15252646	20050704	-1	9	4961	8353	380	0.04	0.0028551034	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DORP010	154729	191715	72	1	1	28	DORP010X	0.37	3.27	0.3	-2.9	-2.6	6430	NA	100	0	Ufp	1	8	20	NA	0	15	24	6430	4	2005	7	-3.2188758248682006
117050	8741	15253046	20040827	-1	10	33060	7915	342	99.11	2.0635019779	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	ZUVP015	140353	163669	346	1	1	9	ZUVP015X	0.2	2.2	1	-2	-1	rbbmr	NA	100	0	Aep	1	12	36	30	1	4	24	rbbmr	4	2004	8	4.596230344418617
117060	32116	15289957	20120201	-1	6	10076	6447	296	0.003	2.906038e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	ITTP203	244826	202889	129	1	1	12	ITTP203X	0.16	2.09	0	-1.93	-1.93	gh	91E0_vo	60	20	V	3	3	21	16	1	11	7	91E0_vo	2	2012	2	-5.809142990314028
117061	32116	15290038	20120201	-1	7	10076	6447	296	0.009	6.423982e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	ITTP203	244826	202889	129	1	1	12	ITTP203X	0.16	2.09	0	-1.93	-1.93	gh	91E0_vo	60	20	V	3	3	21	16	1	11	7	91E0_vo	2	2012	2	-4.710530701645918
117062	32116	15290197	20120201	-1	9	10076	6447	296	0.188	0.0134189864	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	ITTP203	244826	202889	129	1	1	12	ITTP203X	0.16	2.09	0	-1.93	-1.93	gh	91E0_vo	60	20	V	3	3	21	16	1	11	7	91E0_vo	2	2012	2	-1.6713133161521878
117063	32116	15290263	20120201	-1	10	10076	6447	296	487.6	10.1519883406	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	ITTP203	244826	202889	129	1	1	12	ITTP203X	0.16	2.09	0	-1.93	-1.93	gh	91E0_vo	60	20	V	3	3	21	16	1	11	7	91E0_vo	2	2012	2	6.189495397607116
117076	10588	15269083	20120222	-1	9	39069	8765	303	0.039	0.0027837259	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	RONP115	205817	220160	243	1	1	41	RONP115A	0.12	2.35	0.3	-2.23	-1.93	4010	NA	100	0	V	3	3	3	7	1	11	29	4010	1	2012	2	-3.2441936328524905
117094	6032	15216956	19970630	-1	9	40762	2351	101	0.04	0.0028551034	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VOTP005	179682	184696	315	1	1	16	VOTP005X	0.14	1.24	0.3	-1.1	-0.8	6430	7140	70	30	V	3	11	1	34	1	6	7	rbbhc	3	1997	6	-3.2188758248682006
117120	10510	15269005	20070606	-1	9	38641	6133	254	0.279	0.0199143468	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	NODP002	28707	201026	211	1	1	9	NODP002X	0.45	2.6	1	-2.15	-1.15	2160	2130_hd	60	20	d.A0	2	6	8	35	1	9	14	2160	3	2007	6	-1.2765434971607714
117198	5191	15205729	19980615	-1	9	22092	3789	139	0.04	0.0028551034	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	SNOP024	183203	169474	269	1	1	12	SNOP024X	0.32	1.48	0.3	-1.16	-0.86	91E0_va	6430	70	30	Afp	1	11	4	NA	0	6	7	91E0_va	4	1998	6	-3.2188758248682006
117199	5298	15205836	20020206	-1	9	36607	7483	204	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	HOBP001	176761	196835	118	1	1	28	HOBP001X	0.04	3	0.4	-2.96	-2.56	gh	NA	100	0	Lep	2	3	3	NA	0	5	7	rbbvos	4	2002	2	-2.3025850929940455
117201	5191	15206447	19980615	-1	7	22092	3789	139	0.07	0.0049964311	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	SNOP024	183203	169474	269	1	1	12	SNOP024X	0.32	1.48	0.3	-1.16	-0.86	91E0_va	6430	70	30	Afp	1	11	4	NA	0	6	7	91E0_va	4	1998	6	-2.659260036932778
117202	5298	15206554	20020206	-1	7	36607	7483	204	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	HOBP001	176761	196835	118	1	1	28	HOBP001X	0.04	3	0.4	-2.96	-2.56	gh	NA	100	0	Lep	2	3	3	NA	0	5	7	rbbvos	4	2002	2	-2.995732273553991
117205	3512	15171631	20050724	-1	9	39772	2982	319	0.37	0.0264097073	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	SWEP001	57390	212634	278	1	1	3	SWEP001A	-0.07	1.84	1	-1.91	-0.91	1330_hpr	1310_pol	78	2	OV1	1	9	9	36	1	9	42	1330_hpr	4	2005	7	-0.9942522733438669
117243	8689	15252292	20040413	-1	9	36152	5880	349	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	GRYP004	188334	167148	96	1	1	1	GRYP004A	0.33	1.43	0.3	-1.1	-0.8	rbbhc	6410_mo	90	10	Afp	1	4	6	NA	0	16	7	rbbhc	3	2004	4	-2.3025850929940455
117244	8923	15252523	20080228	-1	9	21747	253	134	1.27	0.090649536	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	SMEP020	238700	210941	267	1	1	2	SMEP020X	0.48	2.44	0.3	-1.96	-1.66	91E0_vn	NA	100	0	V	3	3	21	NA	0	11	7	91E0_vn	4	2008	2	0.23901690047049992
117247	8689	15252995	20040413	-1	10	36152	5880	349	139	2.8940245679	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	GRYP004	188334	167148	96	1	1	1	GRYP004A	0.33	1.43	0.3	-1.1	-0.8	rbbhc	6410_mo	90	10	Afp	1	4	6	NA	0	16	7	rbbhc	3	2004	4	4.9344739331306915
117248	8923	15253226	20080228	-1	10	21747	253	134	167	3.4769935457	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	SMEP020	238700	210941	267	1	1	2	SMEP020X	0.48	2.44	0.3	-1.96	-1.66	91E0_vn	NA	100	0	V	3	3	21	NA	0	11	7	91E0_vn	4	2008	2	5.117993812416755
117249	10425	15268920	20110414	-1	9	33383	8140	125	0.039	0.0027837259	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	ZWAP116	217430	198519	347	1	1	158	ZWAP116X	0.35	1.37	0.3	-1.02	-0.72	7140_meso	rbbms	50	50	V	3	3	18	11	1	11	7	7140_meso	2	2011	4	-3.2441936328524905
117262	7954	15240883	20030729	-1	6	8313	5593	145	0.098	0.0094930577	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	HAYP001	107209	163506	103	1	1	3	HAYP001X	0.21	2.08	0.3	-1.87	-1.57	9130_end	9120	70	30	LDx	2	12	36	27	1	18	18	9130_end	3	2003	7	-2.322787800311565
117282	2423	15170805	19850121	-1	10	3309	4652	305	52.7	1.0972308973	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	BUIP218	206567	212273	47	1	1	40	BUIP218X	0.04	0.99	0	-0.95	-0.95	4010	7230	40	30	Zdg	2	3	3	7	1	11	29	4010	1	1985	1	3.9646154555473165
117315	3310	15171443	20050608	-1	9	29017	6587	129	2.28	0.1627408993	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	WAHP516	138816	214717	320	1	1	88	WAHP516X	0.21	2.57	1	-2.36	-1.36	gh	rbbmr	80	10	Uep	1	9	5	NA	0	19	47	rbbmr	4	2005	6	0.8241754429663494
117351	9690	15262217	20040330	-1	9	21747	253	134	0.57	0.0406852248	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	SMEP020	238700	210941	267	1	1	2	SMEP020X	0.48	2.44	0.3	-1.96	-1.66	91E0_vn	NA	100	0	V	3	3	21	NA	0	11	7	91E0_vn	4	2004	3	-0.5621189181535413
117354	9690	15262847	20040330	-1	10	21747	253	134	171.7	3.5748490526	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	SMEP020	238700	210941	267	1	1	2	SMEP020X	0.48	2.44	0.3	-1.96	-1.66	91E0_vn	NA	100	0	V	3	3	21	NA	0	11	7	91E0_vn	4	2004	3	5.14574876790343
117377	6189	15217113	19920921	-1	9	41116	6402	347	0.07	0.0049964311	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	WALP019	185270	179614	321	1	1	80	WALP019B	0.08	0.94	0.3	-0.86	-0.56	91E0_vo	NA	100	0	Edb	1	11	1	33	1	6	7	91E0_vo	2	1992	9	-2.659260036932778
117387	8773	15249604	20041213	-1	7	14554	1702	210	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	LDOP036	185321	190835	166	1	1	9	LDOP036X	0.76	2.76	0.3	-2	-1.7	91E0_vm	NA	100	0	Lfc	2	3	35	8	1	7	24	91E0_vm	3	2004	12	-2.995732273553991
117418	8773	15252375	20041213	-1	9	14554	1702	210	0.47	0.033547466	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	LDOP036	185321	190835	166	1	1	9	LDOP036X	0.76	2.76	0.3	-2	-1.7	91E0_vm	NA	100	0	Lfc	2	3	35	8	1	7	24	91E0_vm	3	2004	12	-0.7550225842780328
117421	8773	15253078	20041213	-1	10	14554	1702	210	86.9	1.809285863	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	LDOP036	185321	190835	166	1	1	9	LDOP036X	0.76	2.76	0.3	-2	-1.7	91E0_vm	NA	100	0	Lfc	2	3	35	8	1	7	24	91E0_vm	3	2004	12	4.464758032271346
117424	11130	15274148	20090701	-1	7	31887	2970	182	0.03	0.0021413276	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	ZABP023	193145	199376	334	1	1	11	ZABP023X	0.88	2.66	0.4	-1.78	-1.38	rbbsf	NA	100	0	Pfp	2	3	3	8	1	7	24	rbbsf	4	2009	7	-3.506557897319982
117437	8787	15252389	20041213	-1	9	14459	6923	210	0.51	0.0364025695	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	LDOP017	184237	191013	166	1	1	34	LDOP017X	0.42	2.33	0.3	-1.91	-1.61	gh	9120	70	30	Sdc	2	1	19	8	1	7	33	9120	2	2004	12	-0.6733445532637656
117440	8787	15253092	20041213	-1	10	14459	6923	210	146	3.0397668124	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	LDOP017	184237	191013	166	1	1	34	LDOP017X	0.42	2.33	0.3	-1.91	-1.61	gh	9120	70	30	Sdc	2	1	19	8	1	7	33	9120	2	2004	12	4.983606621708336
117442	10576	15269071	20100726	-1	9	7861	7935	195	0.039	0.0027837259	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	GWZP002	136664	192203	99	1	1	10	GWZP002X	-0.07	2.33	0.5	-2.4	-1.9	gh	rbbsf	80	10	Eep	1	9	5	26	1	3	24	rbbsf	4	2010	7	-3.2441936328524905
117505	9555	15262082	20120130	-1	9	11538	2223	265	1.342	0.0957887223	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	KAMP204	120023	191530	135	1	1	3	KAMP204X	0.48	1.85	0	-1.37	-1.37	rbbhc	3150	95	5	Ugp	1	9	5	26	1	3	24	rbbhc	3	2012	1	0.2941610385494901
117506	9619	15262146	20101103	-1	9	4673	760	215	0.53	0.0378301213	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DOEP006	36438	164476	67	1	1	1	DOEP006A	1.05	2.22	0	-1.17	-1.17	9130_end	91E0_vc	90	10	Lep	2	12	26	37	1	17	24	9130_end	3	2010	11	-0.6348782724359695
117509	9555	15262713	20120130	-1	10	11538	2223	265	48.74	1.0147824276	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	KAMP204	120023	191530	135	1	1	3	KAMP204X	0.48	1.85	0	-1.37	-1.37	rbbhc	3150	95	5	Ugp	1	9	5	26	1	3	24	rbbhc	3	2012	1	3.8865000481970604
117510	9619	15262776	20101103	-1	10	4673	760	215	127.58	2.6562565063	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	DOEP006	36438	164476	67	1	1	1	DOEP006A	1.05	2.22	0	-1.17	-1.17	9130_end	91E0_vc	90	10	Lep	2	12	26	37	1	17	24	9130_end	3	2010	11	4.848743618813809
117547	36170	15301680	20110113	-1	9	13934	985	230	0.402	0.0286937901	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	LAVP055	168301	163884	165	1	1	15	LAVP055X	0.75	2.45	0	-1.7	-1.7	rbbsp	gh	70	30	Aep	1	11	2	32	1	1	24	rbbsp	4	2011	1	-0.9113031903631159
117554	36170	15302279	20110113	-1	10	13934	985	230	9.86	0.2052883614	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	LAVP055	168301	163884	165	1	1	15	LAVP055X	0.75	2.45	0	-1.7	-1.7	rbbsp	gh	70	30	Aep	1	11	2	32	1	1	24	rbbsp	4	2011	1	2.288486168614544
117589	9195	15251363	20061107	-1	7	25518	7333	75	0.15	0.0107066381	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VDBP514	202304	191370	297	1	1	79	VDBP514X	0.23	2	0.3	-1.77	-1.47	91E0_vm	NA	100	0	V	3	3	35	34	1	7	24	91E0_vm	3	2006	11	-1.8971199848858813
117593	9195	15252066	20061107	-1	6	25518	7333	75	0.038	0.0036809815	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	VDBP514	202304	191370	297	1	1	79	VDBP514X	0.23	2	0.3	-1.77	-1.47	91E0_vm	NA	100	0	V	3	3	35	34	1	7	24	91E0_vm	3	2006	11	-3.270169119255751
117606	9195	15252769	20061107	-1	9	25518	7333	75	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VDBP514	202304	191370	297	1	1	79	VDBP514X	0.23	2	0.3	-1.77	-1.47	91E0_vm	NA	100	0	V	3	3	35	34	1	7	24	91E0_vm	3	2006	11	-2.3025850929940455
117617	11130	15274815	20090701	-1	9	31887	2970	182	0.71	0.050678087	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	ZABP023	193145	199376	334	1	1	11	ZABP023X	0.88	2.66	0.4	-1.78	-1.38	rbbsf	NA	100	0	Pfp	2	3	3	8	1	7	24	rbbsf	4	2009	7	-0.342490308946776
117618	11130	15274984	20090701	-1	6	31887	2970	182	0.05	0.0048433968	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	ZABP023	193145	199376	334	1	1	11	ZABP023X	0.88	2.66	0.4	-1.78	-1.38	rbbsf	NA	100	0	Pfp	2	3	3	8	1	7	24	rbbsf	4	2009	7	-2.995732273553991
117656	6230	15217154	19930121	-1	9	41114	1286	347	0.17	0.0121341898	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	WALP014	184647	179635	321	1	1	19	WALP014X	0.15	1.05	0.3	-0.9	-0.6	91E0_vm	NA	100	0	V	3	11	1	33	1	6	7	91E0_vo	2	1993	1	-1.7719568419318752
117688	2906	15171099	19960801	-1	10	28072	9097	101	68	1.415781803	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	VOTP028	179624	184508	315	1	1	46	VOTP028X	0.32	1.36	0.3	-1.04	-0.74	91E0_vm	rbbso	70	20	V	3	11	1	34	1	6	7	91E0_vm	3	1996	8	4.219507705176107
117711	5894	15214892	19970212	-1	7	28139	8556	101	0.025	0.0017844396	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VOTP042	179699	185122	315	1	1	43	VOTP042A	0.46	1.77	0.3	-1.31	-1.01	6430	NA	100	0	Eep	1	11	1	34	1	6	7	6430	4	1997	2	-3.6888794541139363
117712	5917	15214915	19970630	-1	7	28115	7986	101	0.15	0.0107066381	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	VOTP038	179869	184769	315	1	1	42	VOTP038X	0.74	2.52	0.3	-1.78	-1.48	91E0_vm	rbbso	70	20	V	3	11	1	34	1	6	7	91E0_vm	3	1997	6	-1.8971199848858813
117713	6153	15215151	19920505	-1	7	41116	6402	347	0.005	3.568879e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WALP019	185270	179614	321	1	1	80	WALP019B	0.08	0.94	0.3	-0.86	-0.56	91E0_vo	NA	100	0	Edb	1	11	1	33	1	6	7	91E0_vo	2	1992	5	-5.298317366548036
117714	6187	15215185	19910425	-1	7	41116	6402	347	0.01	7.137758e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WALP019	185270	179614	321	1	1	80	WALP019B	0.08	0.94	0.3	-0.86	-0.56	91E0_vo	NA	100	0	Edb	1	11	1	33	1	6	7	91E0_vo	2	1991	4	-4.605170185988091
117715	6196	15215194	19920117	-1	7	41115	4245	347	0.005	3.568879e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	WALP015	184665	179729	321	1	1	27	WALP015X	0.27	1	0.3	-0.73	-0.43	91E0_vm	NA	100	0	V	3	11	1	33	1	6	7	91E0_vm	3	1992	1	-5.298317366548036
117722	8897	15251795	20050829	-1	6	6998	3150	231	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	GOOP011	185313	194925	90	1	1	6	GOOP011X	1.2	3.91	0.3	-2.71	-2.41	9120	NA	100	0	Pep	2	3	35	8	1	7	24	9120	2	2005	8	-4.605170185988091
117740	4918	15207259	19941011	-1	10	19852	8088	229	79	1.64480533	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	RODP007	167445	162128	241	1	1	41	RODP007X	0.42	1.12	0.6	-0.7	-0.1	9120	NA	100	0	S-Z	2	11	2	32	1	1	43	91E0_va	4	1994	10	4.3694478524670215
117784	8744	15252346	20041025	-1	9	36791	6541	296	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	ITTP003	237518	199947	129	1	1	13	ITTP003X	0.68	2.66	0.3	-1.98	-1.68	91E0_vm	NA	100	0	Vf	3	3	18	16	1	11	7	91E0_vm	3	2004	10	-2.3025850929940455
117787	8744	15253049	20041025	-1	10	36791	6541	296	13.1	0.2727462002	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	ITTP003	237518	199947	129	1	1	13	ITTP003X	0.68	2.66	0.3	-1.98	-1.68	91E0_vm	NA	100	0	Vf	3	3	18	16	1	11	7	91E0_vm	3	2004	10	2.5726122302071057
117848	36204	15301714	20110203	-1	9	3177	670	305	0.039	0.0027837259	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	BUIP027	206595	212155	47	1	1	8	BUIP027X	0.15	1.54	0.3	-1.39	-1.09	4010	7230	40	30	Zfg	2	3	3	7	1	5	7	7230	2	2011	2	-3.2441936328524905
117873	5881	15216805	19980223	-1	9	28167	50	101	0.04	0.0028551034	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VOTP049	179973	184824	315	1	1	1	VOTP049X	0.4	2.02	0.3	-1.62	-1.32	91E0_vm	rbbso	70	20	V	3	11	1	34	1	6	7	91E0_vm	3	1998	2	-3.2188758248682006
117879	8889	15251787	20050829	-1	6	7036	8026	231	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	GOOP023	184442	194103	90	1	1	15	GOOP023X	0.9	2.9	0.3	-2	-1.7	gh	rbbhc	70	30	Pec	2	3	35	8	1	7	24	rbbhc	3	2005	8	-4.605170185988091
117890	8889	15252490	20050829	-1	9	7036	8026	231	0.35	0.0249821556	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	GOOP023	184442	194103	90	1	1	15	GOOP023X	0.9	2.9	0.3	-2	-1.7	gh	rbbhc	70	30	Pec	2	3	35	8	1	7	24	rbbhc	3	2005	8	-1.0498221244986778
117944	9558	15262085	20120130	-1	9	38810	1426	138	0.039	0.0027837259	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	ORCP002	139863	196974	217	1	1	1	ORCP002X	0.1	0.94	0.3	-0.84	-0.54	rbbhc	NA	100	0	Lfp	2	8	20	NA	0	15	24	rbbhc	3	2012	1	-3.2441936328524905
117946	9639	15262166	20091020	-1	9	40493	2507	249	0.29	0.0206995003	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VIJP032	251602	206951	303	1	1	10	VIJP032X	-0.05	1	0.12	-1.05	-0.93	91E0_vm	NA	100	0	V	3	2	14	19	1	12	10	91E0_vm	3	2009	10	-1.2378743560016174
117949	9558	15262716	20120130	-1	10	38810	1426	138	75.6	1.5740162398	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	ORCP002	139863	196974	217	1	1	1	ORCP002X	0.1	0.94	0.3	-0.84	-0.54	rbbhc	NA	100	0	Lfp	2	8	20	NA	0	15	24	rbbhc	3	2012	1	4.3254562831854875
117951	9639	15262796	20091020	-1	10	40493	2507	249	402.85	8.3874661669	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	VIJP032	251602	206951	303	1	1	10	VIJP032X	-0.05	1	0.12	-1.05	-0.93	91E0_vm	NA	100	0	V	3	2	14	19	1	12	10	91E0_vm	3	2009	10	5.998564284223205
118007	8688	15249520	20040413	-1	7	36149	9709	349	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	GRYP002	188307	167120	96	1	1	7	GRYP002X	0.12	0.65	0.3	-0.53	-0.23	rbbhc	6410_mo	90	10	Afp	1	4	6	NA	0	16	7	rbbhc	3	2004	4	-2.995732273553991
118028	8688	15252291	20040413	-1	9	36149	9709	349	0.1	0.0071377587	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	GRYP002	188307	167120	96	1	1	7	GRYP002X	0.12	0.65	0.3	-0.53	-0.23	rbbhc	6410_mo	90	10	Afp	1	4	6	NA	0	16	7	rbbhc	3	2004	4	-2.3025850929940455
118035	9019	15252617	20050926	-1	9	4961	8353	380	0.04	0.0028551034	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DORP010	154729	191715	72	1	1	28	DORP010X	0.37	3.27	0.3	-2.9	-2.6	6430	NA	100	0	Ufp	1	8	20	NA	0	15	24	6430	4	2005	9	-3.2188758248682006
118038	9351	15252896	20070507	-1	9	7925	3802	195	0.62	0.0442541042	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	GWZP011	137337	193976	99	1	1	5	GWZP011B	1.58	2.44	0.5	-0.86	-0.36	gh	6430	70	30	Eep	1	9	5	26	1	3	24	6430	4	2007	5	-0.4780358009429998
118041	9019	15253320	20050926	-1	10	4961	8353	380	60	1.2492192379	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	DORP010	154729	191715	72	1	1	28	DORP010X	0.37	3.27	0.3	-2.9	-2.6	6430	NA	100	0	Ufp	1	8	20	NA	0	15	24	6430	4	2005	9	4.0943445622221
118044	9351	15253607	20070507	-1	10	7925	3802	195	5	0.1041016031	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	GWZP011	137337	193976	99	1	1	5	GWZP011B	1.58	2.44	0.5	-0.86	-0.36	gh	6430	70	30	Eep	1	9	5	26	1	3	24	6430	4	2007	5	1.6094379124341003
118052	10948	15274052	20090519	-1	7	8538	8744	55	0.01	7.137758e-4	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	HDPP013	164950	187060	107	1	1	12	HDPP013X	0.92	3.47	0.5	-2.55	-2.05	gh	NA	100	0	Ldp	2	8	20	28	1	15	24	rbbvos	4	2009	5	-4.605170185988091
118060	10948	15274719	20090519	-1	9	8538	8744	55	1.32	0.0942184154	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	HDPP013	164950	187060	107	1	1	12	HDPP013X	0.92	3.47	0.5	-2.55	-2.05	gh	NA	100	0	Ldp	2	8	20	28	1	15	24	rbbvos	4	2009	5	0.27763173659827955
118062	10948	15274888	20090519	-1	6	8538	8744	55	0.01	9.686793e-4	VLD	Betrouwbaar	8	3	P-PO4	mg/l	10.3233333333	AN	HDPP013	164950	187060	107	1	1	12	HDPP013X	0.92	3.47	0.5	-2.55	-2.05	gh	NA	100	0	Ldp	2	8	20	28	1	15	24	rbbvos	4	2009	5	-4.605170185988091
118073	9505	15262044	20021119	-1	9	26578	4907	249	0.35	0.0249821556	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	VIJP029	251383	206383	303	1	1	22	VIJP029A	0.82	1.81	0.3	-0.99	-0.69	6430	rbbsf	60	20	Lfp	2	2	14	19	1	12	10	6430	4	2002	11	-1.0498221244986778
118075	10105	15262508	20100222	-1	9	5807	7130	226	0.08	0.0057102069	VLD	Betrouwbaar	12	1	N-NH4	mg/l	14.01	KAT	DYLP064	169296	166832	77	1	1	120	DYLP064X	0.27	1.37	0.3	-1.1	-0.8	rbbhc	NA	100	0	Aep	1	11	2	32	1	1	24	rbbhc	3	2010	2	-2.5257286443082556
118077	9505	15262674	20021119	-1	10	26578	4907	249	420.48	8.7545284197	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	VIJP029	251383	206383	303	1	1	22	VIJP029A	0.82	1.81	0.3	-0.99	-0.69	6430	rbbsf	60	20	Lfp	2	2	14	19	1	12	10	6430	4	2002	11	6.041396915856191
118079	10948	15275059	20090519	-1	10	8538	8744	55	69.6	1.449094316	VLD	Betrouwbaar	14	4	SO4	mg/l	48.03	AN	HDPP013	164950	187060	107	1	1	12	HDPP013X	0.92	3.47	0.5	-2.55	-2.05	gh	NA	100	0	Ldp	2	8	20	28	1	15	24	rbbvos	4	2009	5	4.242764567340374
118089	8713	15249545	20041011	-1	7	33712	2135	125	0.05	0.0035688793	VLD	Betrouwbaar	9	2	N-NO3	mg/l	14.01	AN	ZWAP202	220114	197295	347	1	1	41	ZWAP202X	1.05	3.14	0.3	-2.09	-1.79	4010	NA	100	0	Zeg	2	3	18	11	1	11	7	4010	1	2004	10	-2.995732273553991
