rank,x,y,date,nh4,no3,po4,po4f,period_min,period_max,source
33385,183472,213552,2017-01-19,0.41,1,NA,0.097,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-02-01,0.76,7.7,NA,0.093,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-02-01,0.99,5.8,NA,0.093,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-02-06,0.85,12,NA,0.13,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-02-07,0.2,2.6,NA,0.075,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-02-08,0.21,0.77,NA,0.056,2016-01-01,2017-12-31,H3260_v1_6
241605,230272,199364,2017-02-15,1.1,6.1,NA,0.096,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-02-14,NA,6.6,NA,0.063,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-02-13,0.76,1.4,NA,0.085,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-02-13,0.21,0.86,NA,0.041,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-02-13,0.42,1.1,NA,0.044,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-02-15,0.34,0.95,NA,0.1,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-03-01,0.65,6,NA,0.17,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-03-01,1.7,5.7,NA,0.32,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-03-06,0.52,8.2,NA,0.33,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-03-07,0.22,2.1,NA,0.048,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-03-08,0.26,0.79,NA,0.059,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-03-15,NA,5.6,NA,0.08,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-03-15,0.65,1.7,NA,0.082,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-03-15,0.19,0.72,NA,0.039,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-03-15,0.45,1.4,NA,0.033,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-03-20,0.75,1.5,NA,0.12,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-04-05,0.18,5.7,NA,0.042,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-04-05,0.56,2.3,NA,0.073,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-04-06,3,2.1,NA,0.29,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-04-10,0.088,2.2,NA,0.033,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-04-11,0.14,0.53,NA,0.063,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-04-13,0.23,1.1,NA,0.066,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-04-13,0.15,0.85,NA,0.021,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-04-13,0.12,0.9,NA,0.018,2016-01-01,2017-12-31,H3260_v1_6
241605,230272,199364,2017-04-11,0.67,6.7,NA,0.09,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-04-12,NA,2.5,NA,0.35,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-04-18,0.35,1.5,NA,0.045,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-05-03,0.14,2.8,NA,0.036,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-05-03,1,1.5,NA,0.12,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-05-10,NA,1.2,NA,0.41,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-05-08,1.7,1.5,NA,0.065,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-05-09,0.28,1.9,NA,0.038,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-05-10,0.17,0,NA,0.051,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-05-15,0.18,0.74,NA,0.06,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-05-15,0.13,0.69,NA,0.021,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-05-15,0.19,0.56,NA,0.018,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-05-16,0.31,0.75,NA,0.03,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-06-14,NA,0,NA,0.12,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-06-07,0.18,0.57,NA,0.081,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-06-07,0.28,1.3,NA,0.12,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-06-08,0.84,2.2,NA,0.054,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-07-05,0.12,0,NA,0.042,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-07-05,0.15,1.6,NA,0.096,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-07-06,0.22,1.4,NA,0.064,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-06-27,0.12,1.7,NA,0.094,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-07-18,NA,0,NA,0.62,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-07-12,0.34,0.92,NA,0.061,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-07-13,0.21,0,NA,0.037,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-07-19,0.2,0.71,NA,0.049,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-07-19,0.16,0.53,NA,0.043,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-07-19,0.14,0.46,NA,0.018,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-07-24,0.099,1.9,NA,0.072,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-08-02,0.084,0,NA,0.044,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-08-02,0.39,0.61,NA,0.16,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-08-03,0.28,1.9,NA,0.072,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-08-08,0.13,0,NA,0.051,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-08-09,0.22,0.77,NA,0.05,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-08-16,0.07,0.55,NA,0.055,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-08-16,0.13,0,NA,0.066,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-08-16,0.088,0,NA,0,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-08-17,0.074,2.6,NA,0.024,2016-01-01,2017-12-31,H3260_v1_6
241605,230272,199364,2017-08-22,2,6,NA,0.17,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-08-17,NA,0,NA,1.4,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-09-06,0,0,NA,0.044,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-09-06,0.77,0.6,NA,0.14,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-09-07,0.38,1.3,NA,0.1,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-09-14,NA,4.7,NA,0.46,2016-01-01,2017-12-31,H3260_v1_6
241605,230272,199364,2017-09-19,0.7,5,NA,0.041,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-09-11,0.2,0.95,NA,0.028,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-09-12,0.2,0,NA,0.03,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-09-14,0.14,0.66,NA,0.026,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-09-14,0.15,0,NA,0.085,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-09-14,0.15,0.67,NA,0.012,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-09-18,0.095,1.3,NA,0.039,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-10-03,0.19,1.3,NA,0.016,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-10-04,0.088,0.44,NA,0.019,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-10-04,0.44,1,NA,0.04,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-10-04,0.23,0,NA,0.05,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-10-05,0.22,0.87,NA,0.016,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-10-11,NA,4.9,NA,0.6,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-10-12,0.35,0.83,NA,0.033,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-10-12,0.11,0.53,NA,0.024,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-10-12,0.17,0.69,NA,0.02,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-10-16,0.12,0.98,NA,0.013,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-11-09,NA,10.6,NA,0.3,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-11-08,0.49,2.6,NA,0.031,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-06-12,0.21,1.2,NA,0.066,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-06-13,0.27,0,NA,0.051,2016-01-01,2017-12-31,H3260_v1_6
241605,230272,199364,2017-06-20,1.7,6.8,NA,0.14,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-06-19,0.1,0.6,NA,0.058,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-06-19,0.21,0.48,NA,0.023,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-06-19,0.12,0,NA,0.015,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-06-16,0.26,0.55,NA,0,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-11-20,0.47,1.1,NA,0.08,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-11-20,0.49,0.99,NA,0.098,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-11-20,0.33,0.6,NA,0.038,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-11-21,0.14,1.9,NA,0.07,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-12-04,2,12.8,NA,0.065,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-12-05,0.26,0.46,NA,0.036,2016-01-01,2017-12-31,H3260_v1_6
40028,185079,234004,2017-12-06,0.55,8.2,NA,0.033,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2017-12-06,0.3,5.3,NA,0.039,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-12-06,0.22,1.4,NA,0.014,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2017-12-07,NA,14.3,NA,0.073,2016-01-01,2017-12-31,H3260_v1_6
33385,183472,213552,2017-12-12,0.73,2.4,NA,0.052,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2017-12-13,0.49,2.1,NA,0.07,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2017-12-13,1.7,0.9,NA,0.14,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2017-12-13,0.5,2,NA,0.052,2016-01-01,2017-12-31,H3260_v1_6
216082,240145,202304,2018-01-11,0.12,3.8,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-01-10,0.62,8.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-01-11,0.98,14,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-01-15,1.7,6.1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-01-22,0.34,1.5,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-01-24,0.35,2.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-01-24,0.34,2.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-01-24,0.51,2.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-02-13,1.5,5.5,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-02-12,0.19,3.9,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
144009,174856,211308,2018-02-01,NA,1.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
180396,148912,225691,2018-02-05,NA,0.44,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-02-07,0.72,6.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-02-07,0.58,11.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-02-08,0.27,1.8,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
252494,198042,206964,2018-02-08,0.46,1.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-02-13,0.56,1.9,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-02-13,0.58,1.9,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-02-13,0.58,1.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
238570,223718,213525,2018-02-21,0.44,5.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-03-12,0.13,3.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-03-12,0.47,6.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-03-05,1.9,3.1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-03-06,0.21,2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-03-07,0.85,4.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-03-12,0.66,1.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-03-12,0.57,1.9,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-03-12,0.66,1.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
144009,174856,211308,2018-03-28,NA,0.83,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
180396,148912,225691,2018-03-29,NA,0,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
219284,87245,207610,2018-03-28,NA,5.5,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-04-04,0.44,6.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-04-05,1.3,5.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-04-16,0.15,3.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
33385,183472,213552,2016-01-25,0.76,1.6,0.088,NA,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2016-02-01,0.32,13,0.21,NA,2016-01-01,2017-12-31,H3260_v1_6
111580,184931,233174,2016-02-03,2.5,7.6,0.23,NA,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2016-02-04,0.5,0.84,0.089,NA,2016-01-01,2017-12-31,H3260_v1_6
219284,87245,207610,2016-02-17,0.324,5.58,0.089,NA,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2016-02-08,0.35,1.4,0.04,NA,2016-01-01,2017-12-31,H3260_v1_6
123717,198919,214642,2016-02-10,0.21,1.7,0.094,NA,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2016-02-10,0.4,2.4,0.18,NA,2016-01-01,2017-12-31,H3260_v1_6
143464,198312,221721,2016-02-10,0.95,4.6,0.081,NA,2016-01-01,2017-12-31,H3260_v1_6
166730,195999,215547,2016-02-10,0.25,1.7,0.12,NA,2016-01-01,2017-12-31,H3260_v1_6
238570,223718,213525,2018-04-24,0.24,4.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
219284,87245,207610,2018-04-23,NA,2.16,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-05-02,0.61,5.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-05-16,0.086,2.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-05-16,1.7,8.1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-05-07,0.98,5.1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
144009,174856,211308,2018-05-07,NA,0,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-05-08,0.24,1.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
180396,148912,225691,2018-05-09,NA,0,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-05-22,0.21,0.95,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-05-22,0.15,1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-05-22,0.24,1.1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-06-13,0.18,2.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-06-14,1.9,7.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-06-06,0.11,3.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-06-11,0.48,2.5,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-06-13,0.28,1.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
252494,198042,206964,2018-06-13,0.065,1.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-06-18,0.24,0.54,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-06-18,0.17,0.89,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-06-18,0.19,0.72,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
238570,223718,213525,2018-06-19,0.37,4.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-07-17,0.13,1.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-07-17,1.7,6.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-07-04,0.92,1.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-07-09,0.12,1.1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-07-10,0.18,1.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-07-17,0.12,0.5,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-07-17,0.13,0.76,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-07-17,0.059,0,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-08-01,0.17,0.8,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-08-08,0,0,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-08-09,0.28,0.73,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
252494,198042,206964,2018-08-09,1.5,1.5,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-08-16,0.2,0.62,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-08-16,0.39,1.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-08-16,0.11,0.61,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-08-23,3.5,6.5,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-08-20,0.13,1.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
238570,223718,213525,2018-08-28,0.34,5,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2017-11-08,0.78,1.4,NA,0.043,2016-01-01,2017-12-31,H3260_v1_6
104298,175740,237017,2017-11-08,3.2,2.9,NA,0.055,2016-01-01,2017-12-31,H3260_v1_6
206717,208591,210830,2017-11-09,0.38,1.2,NA,0.014,2016-01-01,2017-12-31,H3260_v1_6
45938,206821,205572,2017-11-14,0.31,0.44,NA,0.04,2016-01-01,2017-12-31,H3260_v1_6
241605,230272,199364,2017-11-21,1.7,4.6,NA,0.11,2016-01-01,2017-12-31,H3260_v1_6
123530,183551,208274,2018-09-17,0.15,0.68,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-09-17,1.1,0.8,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-09-17,0.16,0.56,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
238570,223718,213525,2018-09-24,1.1,2.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
219284,87245,207610,2018-09-27,NA,0.81,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-10-22,0.12,1.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-10-02,0.22,1.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-10-03,0.55,0.77,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-10-04,0.22,1.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
213836,241452,197091,2018-11-26,0.089,2.5,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
238515,223950,218080,2018-11-19,0.42,2.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123786,178342,209668,2018-11-20,1.1,2.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123786,178342,209668,2018-12-06,0.57,1.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
213836,241452,197091,2018-12-11,0.22,2.8,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
238515,223950,218080,2018-12-04,0.41,1.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-10-23,1.9,5.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-10-09,0.2,0.83,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-10-09,0.2,1.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-10-09,0.084,0.74,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-11-06,3.8,1.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-11-07,1.1,0.48,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-11-08,0.4,1.1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
252494,198042,206964,2018-11-08,0.42,1.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-11-21,0.089,2.1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-11-22,0.14,5.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
238570,223718,213525,2018-11-19,0.39,4.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-11-19,0.18,0.68,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-11-19,0.14,0.84,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-11-19,0.08,0.89,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
219284,87245,207610,2018-11-27,NA,0.68,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
180396,148912,225691,2018-11-29,NA,0,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-12-10,0.25,5.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-12-03,1.6,1.8,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-12-04,0.21,1.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-12-05,0.71,1.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-12-06,0.38,1,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-12-06,0.29,0.85,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-12-06,0.58,0.91,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-12-10,0.33,2.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-04-11,0.24,1.6,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
252494,198042,206964,2018-04-11,0.81,2.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123530,183551,208274,2018-04-18,0.21,1.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
123453,177170,209314,2018-04-18,0.19,1.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
166730,195999,215547,2018-04-18,0.22,1.3,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-04-17,1.1,7.2,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
180396,148912,225691,2018-08-30,NA,0,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
216082,240145,202304,2018-09-18,0.084,1.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
241605,230272,199364,2018-09-20,5,6.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
111580,184931,233174,2018-09-05,2.1,0.88,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
104298,175740,237017,2018-09-10,0,1.7,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
206717,208591,210830,2018-09-11,0.36,0.93,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
252494,198042,206964,2018-09-11,0.054,1.4,NA,NA,2018-01-01,2018-12-31,H3260_v1_7
238515,223950,218080,2004-02-17,1.9549999999999998,5.380000000000001,0.04,NA,2000-01-01,2006-12-31,H3260_v1_0
213836,241452,197091,2004-02-16,0.19,4.07,0,NA,2000-01-01,2006-12-31,H3260_v1_0
124176,204796,204545,2002-03-20,0,1.2,0.1,NA,2000-01-01,2006-12-31,H3260_v1_0
124176,204796,204545,2002-04-02,0.29,0.86,0,NA,2000-01-01,2006-12-31,H3260_v1_0
38402,197860,216731,2002-04-03,0.43,0.76,NA,NA,2000-01-01,2006-12-31,H3260_v1_0
221004,245672,183550,2004-02-16,1.59,4.79,0.47,NA,2000-01-01,2006-12-31,H3260_v1_0
238572,223886,213548,2004-02-17,0.88,6.92,0,NA,2000-01-01,2006-12-31,H3260_v1_0
144658,222498,199266,2004-02-17,NA,14.2,NA,NA,2000-01-01,2006-12-31,H3260_v1_0
255415,228750,210246,2004-02-17,0.22,9.14,0.04,NA,2000-01-01,2006-12-31,H3260_v1_0
