rank	ecoregion	soilclass	x	y	date	nh4	no3	po4	po4f	period_min	period_max	source	year	sixyear	type	target
166730	5	2	195999	215547	16086	0.66	1.02	0.056	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16114	0.58	1.11	0.023	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16141	0.31	0.96	0.033	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16175	0.28	0.75	0.025	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16204	0.75	1.4	0.21	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	15811	0.31	0.84	0.024	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
166730	5	2	195999	215547	16267	0	0.75	0	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16301	0	0.62	0.016	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16330	0	0.64	0.019	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16357	0	0.76	0.022	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16392	0.25	0.81	0.047	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	15602	0	0.55	0.032	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
166730	5	2	195999	215547	16475	0.42	1.5	0.023	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16505	0.53	1.2	0.016	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16534	0.28	1	0.027	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16573	0.13	0.55	0.014	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16601	0.087	0.45	0.012	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16629	0	0	0	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16237	0	0.57	0.068	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16653	0	0	0.011	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16692	0	0	0	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16714	0.15	0	0.011	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16749	0.2	0	0.03	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16778	0.58	0.46	0.042	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16821	0.49	1.3	0.01	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	16413	0.5	0.78	0.03	NA	2012-01-01	2015-12-31	H3260_v1_5	2014	4	3260	1
166730	5	2	195999	215547	16450	0.34	2.2	0.084	NA	2012-01-01	2015-12-31	H3260_v1_5	2015	4	3260	1
166730	5	2	195999	215547	16869	0.42	1.7	0.036	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	16905	0.7	0.74	0.025	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	16939	0.095	0.46	0.011	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	16960	0.44	0.9	0.061	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	17000	0.28	0.88	0.033	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	17031	0.11	0.74	0.038	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	17063	0.12	0.56	0.038	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	17086	0.19	0.62	0.028	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	17121	0.38	1.2	0.07	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	17142	0.43	0.97	0.022	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	17184	0.57	2	NA	0.049	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17210	0.42	1.1	NA	0.044	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17240	0.45	1.4	NA	0.033	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17269	0.12	0.9	NA	0.018	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17301	0.19	0.56	NA	0.018	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17366	0.14	0.46	NA	0.018	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17394	0.088	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17423	0.15	0.67	NA	0.012	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17451	0.17	0.69	NA	0.02	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17336	0.12	0	NA	0.015	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17490	0.33	0.6	NA	0.038	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17513	0.5	2	NA	0.052	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
166730	5	2	195999	215547	17555	0.51	2.3	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17575	0.58	1.6	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17602	0.66	1.3	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	16841	0.25	1.7	0.12	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
166730	5	2	195999	215547	17673	0.24	1.1	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17700	0.19	0.72	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17729	0.059	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17759	0.11	0.61	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17791	0.16	0.56	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17813	0.084	0.74	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17854	0.08	0.89	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17871	0.58	0.91	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
166730	5	2	195999	215547	17639	0.22	1.3	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
169151	9	4	161052	157603	15358	0.36	5	0.1	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15379	0.28	6.2	0.049	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15400	0.19	5.6	0.05	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15621	0.62	4.1	0.2	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15838	0.57	4.6	0.116	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	15866	0.43	4.2	0.098	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	15895	0.2	3.9	0.115	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	15992	0.65	4	0.24	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	16013	0.55	3.5	0.2	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	15656	0.42	5.7	0.05	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15684	1.1	4.7	0.12	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15721	0.79	6	0.059	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	15747	1.33	4.9	0.16	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	15775	1.25	5	0.057	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	15810	0.32	4.9	0.028	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	15435	0.19	5	0.066	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15463	0.8	3.6	0.1	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15495	0.35	4.1	0.051	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15523	0.48	4.5	0.15	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15554	0.36	4.6	0.21	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	15596	0.5	4.5	0.097	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
169151	9	4	161052	157603	16041	0.2	5.1	0.074	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
169151	9	4	161052	157603	17549	1.3	4.6	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
169151	9	4	161052	157603	17786	0.2	4.8	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
169151	9	4	161052	157603	17834	0.41	4.7	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
169151	9	4	161052	157603	17849	0.66	4.3	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
169151	9	4	161052	157603	17603	1.5	4.7	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
169151	9	4	161052	157603	17640	0.41	5.1	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
174514	3	2	97584	197275	14714	0.39	1.3	0.08	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14739	0.31	1.1	0.05	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14775	0	0.43	0.27	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14798	0	0	0.84	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14838	0.47	1.5	0.74	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14867	0.45	0.74	0.27	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14901	1.2	1.1	0.07	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14922	0.68	2.5	0.11	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14950	0.84	3.2	0.12	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14994	1.1	3.3	0.13	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15008	1.5	3.2	0.08	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15042	1.8	2.6	0.16	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15078	2.3	0.68	0.05	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15099	1.3	0	0.07	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	14629	0.9	3.8	0.1	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14649	0.95	3.6	0.1	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	14678	0.86	3.5	0.07	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
174514	3	2	97584	197275	15141	0.22	0	0.15	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15169	0	0	0.27	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15190	0.44	0	0.04	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15224	0	0.69	0.41	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15253	0.18	0	0.59	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15286	1.8	1.1	0.93	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	15314	2.1	2.1	0.8	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
174514	3	2	97584	197275	16862	0.69	3.01	0.099	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	16904	1.21	1.38	0.111	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	16939	0.212	0	0.217	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	16960	1.34	0	0.49	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	17016	1.27	0	0.89	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	17058	1.03	0	1.01	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	17079	1.3	0	0.37	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	17113	1.6	0.46	1.2	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	17141	2.2	0	0.34	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	17353	0.1	0	NA	0.78	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17388	0.13	0	NA	2.5	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17416	0.11	0	NA	2.3	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17451	0.66	0	NA	0.19	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17479	1.1	0	NA	0.16	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	16988	0.104	0.67	0.139	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	17192	1.1	NA	NA	0.17	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17220	0.58	3.5	NA	0.25	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17241	0.49	2.6	NA	0.12	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17262	0.36	0.67	NA	0.11	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17288	0.21	0	NA	0.086	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17323	0.052	0	NA	0.95	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	17504	0.63	3.3	NA	0.21	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
174514	3	2	97584	197275	16812	0.63	2.54	0.205	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
174514	3	2	97584	197275	16834	0.512	3.86	0.208	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	17031	0.202	0	0.02	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	16876	0	0	0.011	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	16904	0	0	0.011	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	16938	0	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	16967	0	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	17001	0.515	0	0.012	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	17190	0.19	0.44	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17212	0.23	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17063	0.89	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	17086	0.25	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	17114	0.12	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	17143	0.11	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	17401	0	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17241	0	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17269	0.085	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17297	0.06	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17332	0.076	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17553	0.28	0.58	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	2	74627	200334	16848	0.104	0.79	0.014	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	2	74627	200334	17675	0.21	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	2	74627	200334	17427	0.078	0	NA	0.01	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17451	0.078	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17483	0.16	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	2	74627	200334	17808	0	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	2	74627	200334	17834	0.22	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	2	74627	200334	17871	0	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	2	74627	200334	17617	0.074	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	2	74627	200334	17645	0.17	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	2	74627	200334	17695	0.062	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	2	74627	200334	17773	0.13	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	2	74627	200334	17786	0	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	17031	0.202	0	0.02	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	16876	0	0	0.011	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	16904	0	0	0.011	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	16938	0	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	16967	0	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	17001	0.515	0	0.012	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	17190	0.19	0.44	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17212	0.23	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17063	0.89	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	17086	0.25	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	17114	0.12	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	17143	0.11	0	0	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	17401	0	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17241	0	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17269	0.085	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17297	0.06	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17332	0.076	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17553	0.28	0.58	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	16848	0.104	0.79	0.014	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
175055	4	1	74627	200334	17675	0.21	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	17427	0.078	0	NA	0.01	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17451	0.078	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17483	0.16	0	NA	0	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
175055	4	1	74627	200334	17808	0	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	17834	0.22	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	17871	0	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	17617	0.074	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	17645	0.17	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	17695	0.062	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	17773	0.13	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
175055	4	1	74627	200334	17786	0	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
180396	5	4	148912	225691	17567	NA	0.44	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
180396	5	4	148912	225691	17619	NA	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
180396	5	4	148912	225691	17660	NA	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
180396	5	4	148912	225691	17864	NA	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
180396	5	4	148912	225691	17773	NA	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
203454	5	2	200579	184451	15370	0.38	2	0	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
203454	5	2	200579	184451	15391	0.38	2.1	0.047	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
203454	5	2	200579	184451	15419	0.76	1.7	0.064	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
203454	5	2	200579	184451	15629	0.22	0.5	0.039	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
203454	5	2	200579	184451	15853	0.2	2.8	0.039	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
203454	5	2	200579	184451	15881	1.17	1	0.03	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
203454	5	2	200579	184451	15944	0	0.67	0.1	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
203454	5	2	200579	184451	16007	1.51	0.58	0.08	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
203454	5	2	200579	184451	16036	0.52	0.69	0.046	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
203454	5	2	200579	184451	15664	0.88	1.5	0.098	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
203454	5	2	200579	184451	15678	1.3	0.93	0.07	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
203454	5	2	200579	184451	15728	0.62	2.36	0.085	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
203454	5	2	200579	184451	15748	0.45	2.22	0.08	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
203454	5	2	200579	184451	15784	0.54	1.92	0.062	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
203454	5	2	200579	184451	15447	0.22	1.1	0.038	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
203454	5	2	200579	184451	15482	0.4	2	0.024	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
203454	5	2	200579	184451	15510	1.5	0.69	0.11	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
203454	5	2	200579	184451	15538	0.8	0.42	0.11	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
