Typeklasse,Hoofdtype,Vegcode,HoofdLogical,Druk,Milieudruk,EffIndActie,Categorie_voorstel,Rang_voorstel,Rang,Categorie
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk3.2,3.2 Eutrofiëring via de bodem,0nvt,H,1,1,H
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk3.3,3.3 Eutrofiëring via het grondwater,0nvt,L,7,8,L
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk3.4,3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling),0nvt,M,5,5,M
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk4.1,4.1 Verzuring via de lucht,0nvt,L,8,9,L
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk4.2,4.2 Verzuring via het grondwater,0nvt,NA,NA,NA,P
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk4.3,4.3 Verzuring via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,P
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk5.1,5.1 Verdroging via het grondwater,0nvt,NA,NA,NA,P
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk61,61 Toename overstromingsduur of -frequentie (incl. getijden),0nvt,M,5,5,M
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk7.3,7.3 Verzilting via het grondwater,0nvt,NA,NA,NA,S
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk7.4,7.4 Verzilting via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk8.1,8.1 Verontreiniging via de lucht,0nvt,NA,NA,NA,S
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk8.2,8.2 Verontreiniging via de bodem,0nvt,M,3,3,M
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk8.3,8.3 Verontreiniging via het grondwater,NA,NA,NA,6,L
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk8.4,8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater),BEHOUD,M,5,5,M
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk8.5,8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater,0nvt,NA,NA,NA,P
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk9.1,9.1 Geluid en trillingen,0nvt,NA,NA,NA,P
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk9.2,9.2 Licht en straling,0nvt,NA,NA,NA,P
(Half-)natuurlijke graslanden,rbbkam,rbbkam,TRUE,Druk9.3,9.3 Beweging en andere visuele verstoring,0nvt,NA,NA,NA,S
Moerassen,rbbmc,rbbmc,TRUE,Druk101,101 Klimaatverandering in droge perioden,0nvt,L,9,8,L
Moerassen,rbbmc,rbbmc,TRUE,Druk11,"11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)",0nvt,M,6,4,M
Moerassen,rbbmc,rbbmc,TRUE,Druk12,"12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Moerassen,rbbmc,rbbmc,TRUE,Druk13,"13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Moerassen,rbbmc,rbbmc,TRUE,Druk14,14 Verlies van aquatische connectiviteit,0nvt,L,8,7,L
Moerassen,rbbmc,rbbmc,TRUE,Druk15,15 Verlies van terrestrische connectiviteit,0nvt,M,3,5,L
Moerassen,rbbmc,rbbmc,TRUE,Druk3.1,3.1 Eutrofiëring via de lucht,0nvt,L,9,8,L
Moerassen,rbbmc,rbbmc,TRUE,Druk3.2,3.2 Eutrofiëring via de bodem,0nvt,L,8,7,L
Moerassen,rbbmc,rbbmc,TRUE,Druk3.3,3.3 Eutrofiëring via het grondwater,0nvt,L,7,6,L
Moerassen,rbbmc,rbbmc,TRUE,Druk3.4,3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling),0nvt,NA,NA,NA,S
Moerassen,rbbmc,rbbmc,TRUE,Druk4.1,4.1 Verzuring via de lucht,0nvt,NA,NA,NA,P
Moerassen,rbbmc,rbbmc,TRUE,Druk4.2,4.2 Verzuring via het grondwater,0nvt,NA,NA,NA,S
Moerassen,rbbmc,rbbmc,TRUE,Druk4.3,4.3 Verzuring via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Moerassen,rbbmc,rbbmc,TRUE,Druk5.1,5.1 Verdroging via het grondwater,0nvt,H,1,1,H
Moerassen,rbbmc,rbbmc,TRUE,Druk5.2,5.2 Vernatting via het grondwater,0nvt,M,5,2,H
Moerassen,rbbmc,rbbmc,TRUE,Druk61,61 Toename overstromingsduur of -frequentie (incl. getijden),0nvt,L,9,8,L
Moerassen,rbbmc,rbbmc,TRUE,Druk62,62 Afname overstromingsduur of -frequentie (incl. getijden),0nvt,M,4,3,M
Moerassen,rbbmc,rbbmc,TRUE,Druk7.3,7.3 Verzilting via het grondwater,0nvt,NA,NA,NA,S
Moerassen,rbbmc,rbbmc,TRUE,Druk7.4,7.4 Verzilting via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Moerassen,rbbmc,rbbmc,TRUE,Druk8.1,8.1 Verontreiniging via de lucht,0nvt,L,8,7,L
Moerassen,rbbmc,rbbmc,TRUE,Druk8.2,8.2 Verontreiniging via de bodem,0nvt,NA,NA,NA,S
Moerassen,rbbmc,rbbmc,TRUE,Druk8.3,8.3 Verontreiniging via het grondwater,0nvt,L,8,7,L
Moerassen,rbbmc,rbbmc,TRUE,Druk8.4,8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater),0nvt,L,8,7,L
Moerassen,rbbmc,rbbmc,TRUE,Druk8.5,8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater,0nvt,NA,NA,NA,P
Moerassen,rbbmc,rbbmc,TRUE,Druk9.1,9.1 Geluid en trillingen,0nvt,NA,NA,NA,P
Moerassen,rbbmc,rbbmc,TRUE,Druk9.2,9.2 Licht en straling,0nvt,NA,NA,NA,P
Moerassen,rbbmc,rbbmc,TRUE,Druk9.3,9.3 Beweging en andere visuele verstoring,0nvt,NA,NA,NA,S
Moerassen,rbbmr,rbbmr,TRUE,Druk101,101 Klimaatverandering in droge perioden,0nvt,L,7,7,L
Moerassen,rbbmr,rbbmr,TRUE,Druk11,"11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)",0nvt,M,3,3,M
Moerassen,rbbmr,rbbmr,TRUE,Druk12,"12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Moerassen,rbbmr,rbbmr,TRUE,Druk13,"13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Moerassen,rbbmr,rbbmr,TRUE,Druk14,14 Verlies van aquatische connectiviteit,0nvt,L,6,6,L
Moerassen,rbbmr,rbbmr,TRUE,Druk15,15 Verlies van terrestrische connectiviteit,0nvt,M,2,2,M
Moerassen,rbbmr,rbbmr,TRUE,Druk3.1,3.1 Eutrofiëring via de lucht,0nvt,L,7,7,L
Moerassen,rbbmr,rbbmr,TRUE,Druk3.2,3.2 Eutrofiëring via de bodem,0nvt,L,6,6,L
Moerassen,rbbmr,rbbmr,TRUE,Druk3.3,3.3 Eutrofiëring via het grondwater,0nvt,M,4,4,M
Moerassen,rbbmr,rbbmr,TRUE,Druk3.4,3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling),0nvt,L,5,5,L
Moerassen,rbbmr,rbbmr,TRUE,Druk4.2,4.2 Verzuring via het grondwater,0nvt,NA,NA,NA,S
Moerassen,rbbmr,rbbmr,TRUE,Druk4.3,4.3 Verzuring via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Moerassen,rbbmr,rbbmr,TRUE,Druk5.1,5.1 Verdroging via het grondwater,0nvt,H,1,1,H
Moerassen,rbbmr,rbbmr,TRUE,Druk61,61 Toename overstromingsduur of -frequentie (incl. getijden),0nvt,L,7,7,L
Moerassen,rbbmr,rbbmr,TRUE,Druk62,62 Afname overstromingsduur of -frequentie (incl. getijden),0nvt,NA,NA,NA,S
Moerassen,rbbmr,rbbmr,TRUE,Druk8.1,8.1 Verontreiniging via de lucht,0nvt,L,6,6,L
Moerassen,rbbmr,rbbmr,TRUE,Druk8.2,8.2 Verontreiniging via de bodem,0nvt,NA,NA,NA,S
Moerassen,rbbmr,rbbmr,TRUE,Druk8.3,8.3 Verontreiniging via het grondwater,0nvt,L,6,6,L
Moerassen,rbbmr,rbbmr,TRUE,Druk8.4,8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater),0nvt,L,6,6,L
Moerassen,rbbmr,rbbmr,TRUE,Druk8.5,8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater,0nvt,NA,NA,NA,P
Moerassen,rbbmr,rbbmr,TRUE,Druk9.1,9.1 Geluid en trillingen,0nvt,NA,NA,NA,P
Moerassen,rbbmr,rbbmr,TRUE,Druk9.2,9.2 Licht en straling,0nvt,NA,NA,NA,P
Moerassen,rbbmr,rbbmr,TRUE,Druk9.3,9.3 Beweging en andere visuele verstoring,0nvt,NA,NA,NA,S
Moerassen,rbbms,rbbms,TRUE,Druk101,101 Klimaatverandering in droge perioden,0nvt,L,10,10,L
Moerassen,rbbms,rbbms,TRUE,Druk11,"11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)",0nvt,M,6,6,M
Moerassen,rbbms,rbbms,TRUE,Druk12,"12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Moerassen,rbbms,rbbms,TRUE,Druk13,"13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Moerassen,rbbms,rbbms,TRUE,Druk14,14 Verlies van aquatische connectiviteit,0nvt,L,10,10,L
Moerassen,rbbms,rbbms,TRUE,Druk15,15 Verlies van terrestrische connectiviteit,0nvt,H,3,4,M
Moerassen,rbbms,rbbms,TRUE,Druk3.1,3.1 Eutrofiëring via de lucht,0nvt,M,8,7,M
Moerassen,rbbms,rbbms,TRUE,Druk3.2,3.2 Eutrofiëring via de bodem,0nvt,M,7,8,L
Moerassen,rbbms,rbbms,TRUE,Druk3.3,3.3 Eutrofiëring via het grondwater,0nvt,H,2,2,H
Moerassen,rbbms,rbbms,TRUE,Druk3.4,3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling),0nvt,M,4,5,M
Moerassen,rbbms,rbbms,TRUE,Druk4.1,4.1 Verzuring via de lucht,0nvt,L,9,9,L
Moerassen,rbbms,rbbms,TRUE,Druk4.2,4.2 Verzuring via het grondwater,0nvt,L,9,9,L
Moerassen,rbbms,rbbms,TRUE,Druk4.3,4.3 Verzuring via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,P
Moerassen,rbbms,rbbms,TRUE,Druk5.1,5.1 Verdroging via het grondwater,0nvt,H,1,1,H
Moerassen,rbbms,rbbms,TRUE,Druk5.2,5.2 Vernatting via het grondwater,0nvt,L,9,9,L
Moerassen,rbbms,rbbms,TRUE,Druk61,61 Toename overstromingsduur of -frequentie (incl. getijden),0nvt,M,5,3,H
Moerassen,rbbms,rbbms,TRUE,Druk7.3,7.3 Verzilting via het grondwater,0nvt,NA,NA,NA,S
Moerassen,rbbms,rbbms,TRUE,Druk7.4,7.4 Verzilting via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Moerassen,rbbms,rbbms,TRUE,Druk8.1,8.1 Verontreiniging via de lucht,0nvt,L,9,9,L
Moerassen,rbbms,rbbms,TRUE,Druk8.2,8.2 Verontreiniging via de bodem,0nvt,L,10,10,L
Moerassen,rbbms,rbbms,TRUE,Druk8.3,8.3 Verontreiniging via het grondwater,0nvt,L,9,9,L
Moerassen,rbbms,rbbms,TRUE,Druk8.5,8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater,0nvt,NA,NA,NA,P
Moerassen,rbbms,rbbms,TRUE,Druk9.1,9.1 Geluid en trillingen,0nvt,NA,NA,NA,P
Moerassen,rbbms,rbbms,TRUE,Druk9.2,9.2 Licht en straling,0nvt,NA,NA,NA,P
Moerassen,rbbms,rbbms,TRUE,Druk9.3,9.3 Beweging en andere visuele verstoring,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk101,101 Klimaatverandering in droge perioden,0nvt,L,5,7,L
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk11,"11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)",0nvt,M,4,4,M
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk12,"12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,L,5,7,L
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk13,"13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk14,14 Verlies van aquatische connectiviteit,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk15,15 Verlies van terrestrische connectiviteit,0nvt,H,3,3,H
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk3.1,3.1 Eutrofiëring via de lucht,0nvt,H,1,1,H
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk3.2,3.2 Eutrofiëring via de bodem,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk3.3,3.3 Eutrofiëring via het grondwater,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk3.4,3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk4.1,4.1 Verzuring via de lucht,0nvt,H,2,2,H
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk4.2,4.2 Verzuring via het grondwater,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk4.3,4.3 Verzuring via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk5.1,5.1 Verdroging via het grondwater,0nvt,NA,NA,5,M
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk5.2,5.2 Vernatting via het grondwater,0nvt,NA,NA,6,L
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk61,61 Toename overstromingsduur of -frequentie (incl. getijden),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk7.3,7.3 Verzilting via het grondwater,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk7.4,7.4 Verzilting via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk8.1,8.1 Verontreiniging via de lucht,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk8.2,8.2 Verontreiniging via de bodem,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk8.3,8.3 Verontreiniging via het grondwater,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk8.4,8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk8.5,8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater,0nvt,NA,NA,NA,P
Bossen en struwelen,rbbppm,rbbppm,TRUE,Druk9.3,9.3 Beweging en andere visuele verstoring,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk11,"11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)",0nvt,M,6,6,M
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk12,"12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk13,"13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk14,14 Verlies van aquatische connectiviteit,0nvt,H,4,4,H
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk15,15 Verlies van terrestrische connectiviteit,0nvt,H,5,5,H
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk3.1,3.1 Eutrofiëring via de lucht,BEHOUD,M,6,6,M
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk3.2,3.2 Eutrofiëring via de bodem,NA,NA,NA,6,M
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk3.3,3.3 Eutrofiëring via het grondwater,0nvt,H,2,2,H
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk3.4,3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling),0nvt,H,3,3,H
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk4.3,4.3 Verzuring via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk5.1,5.1 Verdroging via het grondwater,0nvt,H,1,1,H
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk61,61 Toename overstromingsduur of -frequentie (incl. getijden),0nvt,L,7,7,L
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk62,62 Afname overstromingsduur of -frequentie (incl. getijden),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk7.3,7.3 Verzilting via het grondwater,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk7.4,7.4 Verzilting via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk8.1,8.1 Verontreiniging via de lucht,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk8.2,8.2 Verontreiniging via de bodem,0nvt,L,7,7,L
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk8.3,8.3 Verontreiniging via het grondwater,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk8.4,8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk8.5,8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater,0nvt,NA,NA,NA,P
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk9.1,9.1 Geluid en trillingen,0nvt,NA,NA,NA,P
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk9.2,9.2 Licht en straling,0nvt,NA,NA,NA,P
Bossen en struwelen,rbbsf,rbbsf,TRUE,Druk9.3,9.3 Beweging en andere visuele verstoring,0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk101,101 Klimaatverandering in droge perioden,0nvt,L,2,2,L
Heiden,rbbsg,rbbsg,TRUE,Druk11,"11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)",0nvt,L,2,2,L
Heiden,rbbsg,rbbsg,TRUE,Druk12,"12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk13,"13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk14,14 Verlies van aquatische connectiviteit,0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk15,15 Verlies van terrestrische connectiviteit,0nvt,M,1,1,M
Heiden,rbbsg,rbbsg,TRUE,Druk3.1,3.1 Eutrofiëring via de lucht,0nvt,L,2,2,L
Heiden,rbbsg,rbbsg,TRUE,Druk3.2,3.2 Eutrofiëring via de bodem,0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk3.4,3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling),0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk4.1,4.1 Verzuring via de lucht,0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk5.2,5.2 Vernatting via het grondwater,0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk61,61 Toename overstromingsduur of -frequentie (incl. getijden),0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk7.4,7.4 Verzilting via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk8.1,8.1 Verontreiniging via de lucht,0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk8.2,8.2 Verontreiniging via de bodem,0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk8.4,8.4 Verontreiniging via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk8.5,8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater,0nvt,NA,NA,NA,P
Heiden,rbbsg,rbbsg,TRUE,Druk9.1,9.1 Geluid en trillingen,0nvt,NA,NA,NA,S
Heiden,rbbsg,rbbsg,TRUE,Druk9.3,9.3 Beweging en andere visuele verstoring,0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk11,"11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)",0nvt,M,4,4,M
Heiden,rbbsm,rbbsm,TRUE,Druk12,"12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk13,"13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk14,14 Verlies van aquatische connectiviteit,0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk15,15 Verlies van terrestrische connectiviteit,0nvt,L,5,6,L
Heiden,rbbsm,rbbsm,TRUE,Druk3.1,3.1 Eutrofiëring via de lucht,0nvt,L,5,6,L
Heiden,rbbsm,rbbsm,TRUE,Druk3.2,3.2 Eutrofiëring via de bodem,0nvt,L,5,6,L
Heiden,rbbsm,rbbsm,TRUE,Druk3.3,3.3 Eutrofiëring via het grondwater,0nvt,H,2,2,H
Heiden,rbbsm,rbbsm,TRUE,Druk3.4,3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling),0nvt,M,3,3,M
Heiden,rbbsm,rbbsm,TRUE,Druk4.1,4.1 Verzuring via de lucht,0nvt,NA,NA,NA,P
Heiden,rbbsm,rbbsm,TRUE,Druk5.1,5.1 Verdroging via het grondwater,0nvt,H,1,1,H
Heiden,rbbsm,rbbsm,TRUE,Druk5.2,5.2 Vernatting via het grondwater,0nvt,NA,NA,5,M
Heiden,rbbsm,rbbsm,TRUE,Druk61,61 Toename overstromingsduur of -frequentie (incl. getijden),0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk7.3,7.3 Verzilting via het grondwater,0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk7.4,7.4 Verzilting via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk8.1,8.1 Verontreiniging via de lucht,0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk8.2,8.2 Verontreiniging via de bodem,0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk8.3,8.3 Verontreiniging via het grondwater,0nvt,NA,NA,NA,S
Heiden,rbbsm,rbbsm,TRUE,Druk8.5,8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater,0nvt,NA,NA,NA,P
Heiden,rbbsm,rbbsm,TRUE,Druk9.1,9.1 Geluid en trillingen,0nvt,NA,NA,NA,P
Heiden,rbbsm,rbbsm,TRUE,Druk9.2,9.2 Licht en straling,0nvt,NA,NA,NA,P
Heiden,rbbsm,rbbsm,TRUE,Druk9.3,9.3 Beweging en andere visuele verstoring,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbso,rbbso,TRUE,Druk11,"11 Aanpassing van de fysische structuur naar een blijvende nieuwe toestand (bodemcompactie, verharding, herprofilering, nieuw substraat, grondverzet, ...)",0nvt,M,5,5,M
Bossen en struwelen,rbbso,rbbso,TRUE,Druk12,"12 Toename bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Bossen en struwelen,rbbso,rbbso,TRUE,Druk13,"13 Afname bodemdynamiek (erosie, omwoeling, verstuiving)",0nvt,NA,NA,NA,S
Bossen en struwelen,rbbso,rbbso,TRUE,Druk14,14 Verlies van aquatische connectiviteit,0nvt,M,5,5,M
Bossen en struwelen,rbbso,rbbso,TRUE,Druk15,15 Verlies van terrestrische connectiviteit,0nvt,H,4,4,H
Bossen en struwelen,rbbso,rbbso,TRUE,Druk3.1,3.1 Eutrofiëring via de lucht,0nvt,H,4,4,H
Bossen en struwelen,rbbso,rbbso,TRUE,Druk3.2,3.2 Eutrofiëring via de bodem,NA,NA,NA,6,M
Bossen en struwelen,rbbso,rbbso,TRUE,Druk3.3,3.3 Eutrofiëring via het grondwater,0nvt,H,1,1,H
Bossen en struwelen,rbbso,rbbso,TRUE,Druk3.4,3.4 Eutrofiëring via het oppervlaktewater (incl. overstromingswater en afspoeling),0nvt,H,3,3,H
Bossen en struwelen,rbbso,rbbso,TRUE,Druk4.1,4.1 Verzuring via de lucht,0nvt,M,5,5,M
Bossen en struwelen,rbbso,rbbso,TRUE,Druk5.1,5.1 Verdroging via het grondwater,0nvt,H,2,2,H
Bossen en struwelen,rbbso,rbbso,TRUE,Druk61,61 Toename overstromingsduur of -frequentie (incl. getijden),0nvt,L,6,7,L
Bossen en struwelen,rbbso,rbbso,TRUE,Druk7.3,7.3 Verzilting via het grondwater,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbso,rbbso,TRUE,Druk7.4,7.4 Verzilting via het oppervlaktewater (incl. overstromingswater),0nvt,NA,NA,NA,S
Bossen en struwelen,rbbso,rbbso,TRUE,Druk8.1,8.1 Verontreiniging via de lucht,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbso,rbbso,TRUE,Druk8.2,8.2 Verontreiniging via de bodem,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbso,rbbso,TRUE,Druk8.3,8.3 Verontreiniging via het grondwater,0nvt,NA,NA,NA,S
Bossen en struwelen,rbbso,rbbso,TRUE,Druk8.5,8.5 Thermische verontreiniging: toename temperatuur oppervlaktewater,0nvt,NA,NA,NA,P
Bossen en struwelen,rbbso,rbbso,TRUE,Druk9.1,9.1 Geluid en trillingen,0nvt,NA,NA,NA,P
