loc_code	date_sampling	variable	value	below_loq	loq
140	17694	3	0.0252	0	NA
140	17798	1	8	0	NA
140	17798	2	2.83	0	NA
140	17798	3	0.0492	0	NA
140	17862	1	0.44	0	NA
140	17862	2	1.56	0	NA
140	17862	3	0.0282	0	NA
140	17883	1	0.15	0	NA
140	17883	2	0.31	0	NA
140	17883	3	0.0663	0	NA
141	16188	1	0.72	0	NA
141	16188	2	0.18	0	NA
141	16237	1	0.45	0	NA
141	16237	2	0.28	0	NA
141	16266	1	0.58	0	NA
141	16266	2	0.18	0	NA
141	16300	1	0.57	0	NA
141	16300	2	0.29	0	NA
141	16335	1	0.47	0	NA
141	16335	2	0.38	0	NA
141	16391	1	1.13	0	NA
141	16391	2	0.23	0	NA
142	16958	1	0.09	0	NA
142	16958	2	0.87	0	NA
142	16958	3	0.0402	0	NA
142	16986	1	0.24	0	NA
142	16986	2	0.1	0	NA
142	16986	3	0.0508	0	NA
142	17029	1	0.08	0	NA
142	17029	2	0.12	0	NA
142	17029	3	0.1106	0	NA
142	17057	1	0.15	0	NA
142	17057	2	0.12	0	NA
142	17057	3	0.1084	0	NA
142	17085	1	0.22	0	NA
142	17085	2	0.38	0	NA
142	17085	3	0.1621	0	NA
142	17113	1	0.43	0	NA
142	17113	2	NA	1	0.1
142	17113	3	0.2413	0	NA
142	17140	1	0.71	0	NA
142	17140	2	0.33	0	NA
142	17140	3	0.198	0	NA
142	17182	1	0.79	0	NA
142	17182	2	0.63	0	NA
142	17182	3	0.2885	0	NA
142	17203	1	0.08	0	NA
142	17203	2	0.46	0	NA
142	17203	3	0.21	0	NA
142	17231	1	0.12	0	NA
142	17231	2	1.97	0	NA
142	17231	3	0.1311	0	NA
142	17274	1	0.61	0	NA
142	17274	2	0.96	0	NA
142	17274	3	0.237	0	NA
142	17294	1	0.49	0	NA
142	17294	2	1.57	0	NA
142	17294	3	0.291	0	NA
143	16965	1	0.51	0	NA
143	16965	2	0.42	0	NA
143	16965	3	0.2678	0	NA
143	16966	1	0.06	0	NA
143	16966	2	0.43	0	NA
143	16966	3	0.099	0	NA
143	17015	1	1.29	0	NA
143	17015	2	0.12	0	NA
143	17015	3	0.265	0	NA
143	17043	1	1.07	0	NA
143	17043	2	0.13	0	NA
143	17043	3	0.1906	0	NA
143	17071	1	0.61	0	NA
143	17071	2	0.21	0	NA
143	17071	3	0.2235	0	NA
143	17098	1	0.37	0	NA
143	17098	2	0.4	0	NA
143	17098	3	0.0995	0	NA
143	17127	1	0.26	0	NA
143	17127	2	1.14	0	NA
143	17127	3	0.132	0	NA
143	17140	1	0.23	0	NA
143	17140	2	0.5	0	NA
143	17140	3	0.0637	0	NA
143	17183	1	0.31	0	NA
143	17183	2	1.13	0	NA
143	17183	3	0.0747	0	NA
143	17196	1	0.24	0	NA
143	17196	2	0.29	0	NA
143	17196	3	0.0449	0	NA
143	17238	1	0.17	0	NA
143	17238	2	0.37	0	NA
143	17238	3	0.0486	0	NA
143	17280	1	0.22	0	NA
143	17280	2	0.24	0	NA
143	17280	3	0.096	0	NA
143	17301	1	0.18	0	NA
143	17301	2	0.39	0	NA
143	17301	3	0.101	0	NA
144	16965	1	0.06	0	NA
144	16965	2	0.41	0	NA
144	16965	3	0.0347	0	NA
144	16966	1	NA	1	0.05
144	16966	2	0.3	0	NA
144	16966	3	0.0393	0	NA
144	17015	1	0.26	0	NA
144	17015	2	NA	1	0.1
144	17015	3	0.0636	0	NA
144	17043	1	NA	1	0.05
144	17043	2	NA	1	0.1
144	17043	3	0.0689	0	NA
144	17071	1	0.16	0	NA
144	17071	2	NA	1	0.1
144	17071	3	0.0685	0	NA
144	17098	1	0.05	0	NA
144	17098	2	0.14	0	NA
144	17098	3	0.045	0	NA
144	17127	1	NA	1	0.05
144	17127	2	3.36	0	NA
144	17127	3	0.0531	0	NA
144	17140	1	0.06	0	NA
144	17140	2	0.23	0	NA
144	17140	3	0.0423	0	NA
144	17183	1	NA	1	0.05
144	17183	2	0.18	0	NA
144	17183	3	0.0553	0	NA
144	17196	1	NA	1	0.05
144	17196	2	0.24	0	NA
144	17196	3	0.0585	0	NA
144	17238	1	NA	1	0.05
144	17238	2	0.18	0	NA
144	17238	3	0.1116	0	NA
144	17280	1	0.07	0	NA
144	17280	2	0.28	0	NA
144	17280	3	0.027	0	NA
144	17301	1	0.07	0	NA
144	17301	2	0.29	0	NA
144	17301	3	0.028	0	NA
145	16217	1	0.14	0	NA
145	16217	2	0.14	0	NA
145	16238	1	NA	1	0.1
145	16238	2	0.18	0	NA
145	16273	1	NA	1	0.1
145	16273	2	0.2	0	NA
145	16301	1	NA	1	0.1
145	16301	2	0.17	0	NA
145	16336	1	NA	1	0.1
145	16336	2	0.35	0	NA
145	16377	1	NA	1	0.1
145	16377	2	NA	1	0.1
146	16965	1	0.05	0	NA
146	16965	2	0.29	0	NA
146	16965	3	0.0349	0	NA
146	16987	1	NA	1	0.05
146	16987	2	NA	1	0.1
146	16987	3	0.0284	0	NA
146	17030	1	NA	1	0.05
146	17030	2	NA	1	0.1
146	17030	3	0.0385	0	NA
146	17113	1	NA	1	0.05
146	17113	2	NA	1	0.1
146	17113	3	0.0521	0	NA
146	17140	1	0.06	0	NA
146	17140	2	0.35	0	NA
146	17140	3	0.0506	0	NA
146	17182	1	0.07	0	NA
146	17182	2	0.52	0	NA
146	17182	3	0.0386	0	NA
146	17203	1	NA	1	0.05
146	17203	2	0.23	0	NA
146	17203	3	0.0411	0	NA
146	17231	1	NA	1	0.05
146	17231	2	0.17	0	NA
146	17231	3	0.0419	0	NA
146	17274	1	NA	1	0.05
146	17274	2	0.14	0	NA
146	17274	3	NA	1	0.02
147	16965	1	0.06	0	NA
147	16965	2	0.38	0	NA
147	16965	3	0.0421	0	NA
147	16987	1	NA	1	0.05
147	16987	2	NA	1	0.1
147	16987	3	0.0219	0	NA
147	17030	1	NA	1	0.05
147	17030	2	NA	1	0.1
147	17030	3	NA	1	0.02
147	17057	1	NA	1	0.05
147	17057	2	NA	1	0.1
147	17057	3	NA	1	0.02
147	17091	1	NA	1	0.05
147	17091	2	0.24	0	NA
147	17091	3	0.021	0	NA
147	17113	1	NA	1	0.05
147	17113	2	NA	1	0.1
147	17113	3	0.0235	0	NA
147	17140	1	0.12	0	NA
147	17140	2	0.58	0	NA
147	17140	3	NA	1	0.02
147	17182	1	0.52	0	NA
147	17182	2	1.17	0	NA
147	17182	3	NA	1	0.02
147	17203	1	0.16	0	NA
147	17203	2	0.3	0	NA
147	17203	3	NA	1	0.02
147	17231	1	0.22	0	NA
147	17231	2	0.49	0	NA
147	17231	3	NA	1	0.02
147	17274	1	0.23	0	NA
147	17274	2	0.35	0	NA
147	17274	3	0.023	0	NA
147	17316	1	0.19	0	NA
147	17316	2	0.34	0	NA
147	17316	3	0.045	0	NA
148	16965	1	0.09	0	NA
148	16965	2	0.43	0	NA
148	16965	3	0.1264	0	NA
148	16987	1	NA	1	0.05
148	16987	2	NA	1	0.1
148	16987	3	0.0862	0	NA
148	17030	1	0.08	0	NA
148	17030	2	NA	1	0.1
148	17030	3	0.0338	0	NA
148	17056	1	0.15	0	NA
148	17056	2	0.1	0	NA
148	17056	3	0.05	0	NA
148	17091	1	1.05	0	NA
148	17091	2	0.42	0	NA
148	17091	3	0.0811	0	NA
148	17113	1	0.59	0	NA
148	17113	2	NA	1	0.1
148	17113	3	0.0983	0	NA
148	17140	1	0.11	0	NA
148	17140	2	0.25	0	NA
148	17140	3	0.0689	0	NA
148	17182	1	0.05	0	NA
148	17182	2	0.21	0	NA
148	17182	3	0.028	0	NA
148	17203	1	NA	1	0.05
148	17203	2	0.18	0	NA
148	17203	3	0.0295	0	NA
148	17231	1	NA	1	0.05
148	17231	2	0.15	0	NA
148	17231	3	0.0377	0	NA
148	17274	1	0.05	0	NA
148	17274	2	0.27	0	NA
148	17274	3	0.095	0	NA
148	17316	1	0.1	0	NA
148	17316	2	0.28	0	NA
148	17316	3	0.06	0	NA
149	16965	1	0.29	0	NA
149	16965	2	0.63	0	NA
149	16965	3	0.0344	0	NA
149	16987	1	NA	1	0.05
149	16987	2	NA	1	0.1
149	16987	3	0.0221	0	NA
149	17030	1	0.41	0	NA
149	17030	2	NA	1	0.1
149	17030	3	0.0302	0	NA
149	17056	1	NA	1	0.05
149	17056	2	NA	1	0.1
149	17056	3	NA	1	0.02
149	17091	1	NA	1	0.05
149	17091	2	0.1	0	NA
149	17091	3	0.0336	0	NA
149	17113	1	NA	1	0.05
149	17113	2	NA	1	0.1
149	17113	3	0.0374	0	NA
149	17133	1	0.62	0	NA
149	17133	2	0.24	0	NA
149	17133	3	0.0399	0	NA
149	17182	1	0.93	0	NA
149	17182	2	0.82	0	NA
149	17182	3	0.0203	0	NA
149	17203	1	0.28	0	NA
149	17203	2	0.32	0	NA
149	17203	3	NA	1	0.02
149	17231	1	NA	1	0.05
149	17231	2	1.33	0	NA
149	17231	3	0.0224	0	NA
149	17274	1	0.05	0	NA
149	17274	2	0.15	0	NA
149	17274	3	0.022	0	NA
149	17316	1	0.13	0	NA
149	17316	2	0.46	0	NA
149	17316	3	0.077	0	NA
150	17329	1	0.05	0	NA
150	17329	2	0.31	0	NA
150	17329	3	0.0483	0	NA
150	17351	1	NA	1	0.05
150	17351	2	0.21	0	NA
150	17351	3	0.1334	0	NA
150	17378	1	0.16	0	NA
150	17378	2	0.14	0	NA
150	17378	3	0.12	0	NA
150	17435	1	NA	1	0.05
150	17435	2	0.14	0	NA
150	17435	3	0.051	0	NA
150	17455	1	0.07	0	NA
150	17455	2	0.3	0	NA
150	17455	3	0.0292	0	NA
150	17491	1	NA	1	0.05
150	17491	2	0.15	0	NA
150	17491	3	NA	1	0.02
150	17511	1	0.15	0	NA
150	17511	2	0.23	0	NA
150	17511	3	0.0354	0	NA
150	17540	1	NA	1	0.05
150	17540	2	0.2	0	NA
150	17540	3	0.0383	0	NA
150	17561	1	NA	1	0.05
150	17561	2	0.13	0	NA
150	17561	3	NA	1	0.02
150	17596	1	NA	1	0.05
150	17596	2	0.62	0	NA
150	17596	3	0.04	0	NA
150	17630	1	0.07	0	NA
150	17630	2	0.22	0	NA
150	17630	3	0.032	0	NA
150	17666	1	NA	1	0.05
150	17666	2	0.25	0	NA
150	17666	3	0.0751	0	NA
151	17694	1	0.06	0	NA
151	17694	2	0.2	0	NA
151	17694	3	0.0515	0	NA
151	17735	1	NA	1	0.05
151	17735	2	NA	1	0.1
151	17735	3	0.185	0	NA
151	17763	1	0.13	0	NA
151	17763	2	0.53	0	NA
151	17763	3	0.5992	0	NA
151	17785	1	NA	1	0.05
151	17785	2	0.78	0	NA
151	17785	3	0.3858	0	NA
151	17862	1	0.19	0	NA
151	17862	2	0.37	0	NA
151	17862	3	0.1187	0	NA
151	17883	1	0.34	0	NA
151	17883	2	0.35	0	NA
151	17883	3	0.3336	0	NA
152	16601	1	NA	1	0.05
152	16601	2	0.1	0	NA
152	16601	3	NA	1	0.02
152	16629	1	NA	1	0.05
152	16629	2	NA	1	0.1
152	16629	3	NA	1	0.02
152	16657	1	NA	1	0.05
152	16657	2	0.17	0	NA
152	16657	3	NA	1	0.02
152	16685	1	NA	1	0.05
152	16685	2	NA	1	0.1
152	16685	3	NA	1	0.02
152	16720	1	0	0	NA
152	16720	2	NA	1	0.1
152	16720	3	0.1	0	NA
152	16748	1	NA	1	0.05
152	16748	2	NA	1	0.1
152	16748	3	NA	1	0.02
152	16776	1	0.12	0	NA
152	16776	2	0.11	0	NA
152	16776	3	NA	1	0.02
153	17693	1	NA	1	0.05
153	17693	2	0.15	0	NA
153	17693	3	0.0217	0	NA
153	17735	1	0.06	0	NA
153	17735	2	0.1	0	NA
153	17735	3	0.0293	0	NA
153	17764	1	NA	1	0.05
153	17764	2	0.17	0	NA
153	17764	3	0.0421	0	NA
153	17785	1	NA	1	0.05
153	17785	2	0.1	0	NA
153	17785	3	0.0548	0	NA
153	17819	1	0.12	0	NA
153	17819	2	0.25	0	NA
153	17819	3	0.0258	0	NA
153	17855	1	0.2	0	NA
153	17855	2	0.73	0	NA
153	17855	3	0.0209	0	NA
153	17869	1	1.14	0	NA
153	17869	2	1.57	0	NA
153	17869	3	0.0837	0	NA
154	16588	1	0.08	0	NA
154	16588	2	0.26	0	NA
154	16588	3	0.2712	0	NA
154	16679	1	NA	1	0.05
154	16679	2	0.14	0	NA
154	16679	3	0.144	0	NA
154	16714	1	NA	1	0.05
154	16714	2	NA	1	0.1
154	16714	3	0.02	0	NA
154	16743	1	NA	1	0.05
154	16743	2	NA	1	0.1
154	16743	3	0.02	0	NA
154	16770	1	NA	1	0.05
154	16770	2	0.63	0	NA
154	16770	3	0.07	0	NA
154	16812	1	NA	1	0.05
154	16812	2	0.14	0	NA
154	16812	3	0.1121	0	NA
154	16840	1	NA	1	0.05
154	16840	2	NA	1	0.1
154	16840	3	0.274	0	NA
154	16868	1	0.11	0	NA
154	16868	2	0.18	0	NA
154	16868	3	0.2029	0	NA
154	16903	1	NA	1	0.05
154	16903	2	0.41	0	NA
154	16903	3	0.4094	0	NA
154	16931	1	0.1	0	NA
154	16931	2	NA	1	0.1
154	16931	3	0.1928	0	NA
155	17344	1	0.08	0	NA
155	17344	2	0.36	0	NA
155	17344	3	0.225	0	NA
155	17372	1	NA	1	0.05
155	17372	2	0.15	0	NA
155	17372	3	0.273	0	NA
155	17399	1	0.09	0	NA
155	17399	2	0.31	0	NA
155	17399	3	0.217	0	NA
155	17420	1	0.23	0	NA
155	17420	2	0.37	0	NA
155	17420	3	0.3147	0	NA
155	17462	1	0.08	0	NA
155	17462	2	0.37	0	NA
155	17462	3	0.5942	0	NA
155	17490	1	0.13	0	NA
155	17490	2	0.19	0	NA
155	17490	3	0.3102	0	NA
155	17519	1	0.57	0	NA
155	17519	2	2.77	0	NA
155	17519	3	0.1978	0	NA
155	17553	1	0.64	0	NA
155	17553	2	1.98	0	NA
155	17553	3	0.171	0	NA
155	17581	1	0.07	0	NA
155	17581	2	0.29	0	NA
155	17581	3	0.3982	0	NA
155	17602	1	NA	1	0.05
155	17602	2	0.32	0	NA
155	17602	3	0.478	0	NA
155	17625	1	NA	1	0.05
155	17625	2	0.26	0	NA
155	17625	3	0.949	0	NA
155	17680	1	NA	1	0.05
155	17680	2	NA	1	0.1
155	17680	3	1.4839	0	NA
156	17344	1	0.23	0	NA
156	17344	2	0.98	0	NA
156	17344	3	2.321	0	NA
156	17372	1	0.39	0	NA
156	17372	2	0.5	0	NA
156	17372	3	1.17	0	NA
156	17399	1	2.58	0	NA
156	17399	2	0.35	0	NA
156	17399	3	0.538	0	NA
156	17420	1	0.16	0	NA
156	17420	2	0.74	0	NA
156	17420	3	0.627	0	NA
156	17462	1	5.89	0	NA
156	17462	2	0.29	0	NA
156	17462	3	0.1613	0	NA
156	17490	1	10.5	0	NA
156	17490	2	0.4	0	NA
156	17490	3	0.9274	0	NA
156	17519	1	4.35	0	NA
156	17519	2	2.7	0	NA
156	17519	3	0.3019	0	NA
156	17553	1	4.45	0	NA
156	17553	2	1.44	0	NA
156	17553	3	0.177	0	NA
156	17581	1	2.12	0	NA
156	17581	2	2.15	0	NA
156	17581	3	0.1895	0	NA
156	17602	1	0.05	0	NA
156	17602	2	3.11	0	NA
156	17602	3	0.248	0	NA
156	17625	1	0.07	0	NA
156	17625	2	1	0	NA
156	17625	3	0.413	0	NA
156	17680	1	NA	1	0.05
156	17680	2	0.13	0	NA
156	17680	3	0.8351	0	NA
157	16217	1	NA	1	0.1
157	16217	2	0.15	0	NA
157	16238	1	NA	1	0.1
157	16238	2	0.16	0	NA
157	16273	1	NA	1	0.1
157	16273	2	0.46	0	NA
157	16307	1	NA	1	0.1
157	16307	2	0.14	0	NA
157	16336	1	NA	1	0.1
157	16336	2	0.33	0	NA
157	16378	1	NA	1	0.1
157	16378	2	0.12	0	NA
158	17343	1	NA	1	0.05
158	17343	2	0.16	0	NA
158	17343	3	0.124	0	NA
158	17359	1	0.25	0	NA
158	17359	2	0.14	0	NA
158	17359	3	0.0787	0	NA
158	17379	1	NA	1	0.05
158	17379	2	0.25	0	NA
158	17379	3	0.1074	0	NA
158	17413	1	NA	1	0.05
158	17413	2	0.2	0	NA
158	17413	3	0.0453	0	NA
158	17462	1	0.19	0	NA
158	17462	2	0.32	0	NA
158	17462	3	0.5885	0	NA
158	17491	1	0.83	0	NA
158	17491	2	0.42	0	NA
158	17491	3	0.1654	0	NA
158	17518	1	0.64	0	NA
158	17518	2	0.51	0	NA
158	17518	3	0.133	0	NA
158	17540	1	0.35	0	NA
158	17540	2	0.56	0	NA
158	17540	3	0.1044	0	NA
158	17561	1	0.16	0	NA
158	17561	2	0.67	0	NA
158	17561	3	0.092	0	NA
158	17581	1	NA	1	0.05
158	17581	2	0.25	0	NA
158	17581	3	0.1008	0	NA
158	17630	1	0.05	0	NA
158	17630	2	0.16	0	NA
158	17630	3	0.048	0	NA
158	17674	1	0.05	0	NA
158	17674	2	0.23	0	NA
158	17674	3	0.1036	0	NA
159	17343	1	0.06	0	NA
159	17343	2	0.24	0	NA
159	17343	3	0.146	0	NA
159	17359	1	0.14	0	NA
159	17359	2	0.22	0	NA
159	17359	3	0.2254	0	NA
159	17379	1	NA	1	0.05
159	17379	2	0.35	0	NA
159	17379	3	0.23	0	NA
159	17413	1	0.06	0	NA
159	17413	2	0.37	0	NA
159	17413	3	0.1315	0	NA
159	17462	1	NA	1	0.05
159	17462	2	0.2	0	NA
159	17462	3	0.0644	0	NA
159	17491	1	NA	1	0.05
159	17491	2	0.14	0	NA
159	17491	3	0.0495	0	NA
159	17518	1	0.07	0	NA
159	17518	2	0.19	0	NA
159	17518	3	0.0859	0	NA
159	17540	1	0.05	0	NA
159	17540	2	0.2	0	NA
159	17540	3	0.0691	0	NA
159	17561	1	NA	1	0.05
159	17561	2	0.16	0	NA
159	17561	3	0.092	0	NA
159	17581	1	NA	1	0.05
159	17581	2	0.2	0	NA
159	17581	3	0.1226	0	NA
159	17630	1	NA	1	0.05
159	17630	2	0.14	0	NA
159	17630	3	0.066	0	NA
159	17674	1	NA	1	0.05
159	17674	2	0.22	0	NA
159	17674	3	0.1587	0	NA
160	17343	1	0.05	0	NA
160	17343	2	0.26	0	NA
160	17343	3	0.497	0	NA
160	17359	1	0.2	0	NA
160	17359	2	0.13	0	NA
160	17359	3	0.2736	0	NA
160	17379	1	0.05	0	NA
160	17379	2	0.23	0	NA
160	17379	3	0.2996	0	NA
160	17413	1	0.05	0	NA
160	17413	2	0.28	0	NA
160	17413	3	0.2314	0	NA
160	17462	1	0.08	0	NA
160	17462	2	0.36	0	NA
160	17462	3	0.0928	0	NA
160	17491	1	0.07	0	NA
160	17491	2	0.33	0	NA
160	17491	3	0.2704	0	NA
160	17518	1	NA	1	0.05
160	17518	2	0.26	0	NA
160	17518	3	0.0506	0	NA
160	17540	1	NA	1	0.05
160	17540	2	0.32	0	NA
160	17540	3	0.5587	0	NA
160	17561	1	0.23	0	NA
160	17561	2	0.4	0	NA
160	17561	3	1.011	0	NA
160	17581	1	NA	1	0.05
160	17581	2	0.24	0	NA
160	17581	3	0.2295	0	NA
160	17630	1	0.08	0	NA
160	17630	2	0.36	0	NA
160	17630	3	0.356	0	NA
160	17674	1	NA	1	0.05
160	17674	2	0.2	0	NA
160	17674	3	0.4297	0	NA
161	17700	1	NA	1	0.05
161	17700	2	0.36	0	NA
161	17700	3	0.3247	0	NA
161	17743	1	0.06	0	NA
161	17743	2	0.3	0	NA
161	17743	3	0.078	0	NA
161	17770	1	3.59	0	NA
161	17770	2	0.5	0	NA
161	17770	3	0.2484	0	NA
161	17798	1	6.16	0	NA
161	17798	2	0.8	0	NA
161	17798	3	0.4688	0	NA
161	17827	1	5.84	0	NA
161	17827	2	1.05	0	NA
161	17827	3	0.4403	0	NA
161	17854	1	5.59	0	NA
161	17854	2	0.61	0	NA
161	17854	3	0.1608	0	NA
161	17876	1	3.94	0	NA
161	17876	2	1.75	0	NA
161	17876	3	0.0957	0	NA
162	16588	1	0.06	0	NA
162	16588	2	0.18	0	NA
162	16588	3	0.0638	0	NA
162	16616	1	NA	1	0.05
162	16616	2	0.22	0	NA
162	16616	3	0.0471	0	NA
162	16644	1	0.06	0	NA
162	16644	2	0.24	0	NA
162	16644	3	0.21	0	NA
162	16672	1	0.06	0	NA
162	16672	2	0.2	0	NA
162	16672	3	0.1515	0	NA
162	16700	1	NA	1	0.05
162	16700	2	0.13	0	NA
162	16700	3	0.1238	0	NA
162	16735	1	NA	1	0.05
162	16735	2	0.16	0	NA
162	16735	3	0.07	0	NA
162	16763	1	0.14	0	NA
162	16763	2	0.26	0	NA
162	16763	3	0.067	0	NA
162	16804	1	NA	1	0.05
162	16804	2	0.15	0	NA
162	16804	3	0.0538	0	NA
162	16833	1	0.12	0	NA
162	16833	2	0.5	0	NA
162	16833	3	0.053	0	NA
162	16860	1	NA	1	0.05
162	16860	2	0.13	0	NA
162	16860	3	0.0445	0	NA
162	16895	1	0.15	0	NA
162	16895	2	0.61	0	NA
162	16895	3	0.0362	0	NA
162	16923	1	0.06	0	NA
162	16923	2	0.41	0	NA
162	16923	3	0.0364	0	NA
163	17330	1	0.07	0	NA
163	17330	2	0.17	0	NA
163	17330	3	0.1283	0	NA
163	17350	1	0.15	0	NA
163	17350	2	0.22	0	NA
163	17350	3	0.0508	0	NA
163	17386	1	0.95	0	NA
163	17386	2	0.24	0	NA
163	17386	3	0.372	0	NA
163	17420	1	0.06	0	NA
163	17420	2	0.34	0	NA
163	17420	3	0.0209	0	NA
163	17463	1	0.51	0	NA
163	17463	2	0.16	0	NA
163	17463	3	NA	1	0.02
163	17498	1	0.37	0	NA
163	17498	2	0.31	0	NA
163	17498	3	0.063	0	NA
163	17518	1	0.49	0	NA
163	17518	2	0.6	0	NA
163	17518	3	0.1	0	NA
163	17547	1	1.31	0	NA
163	17547	2	0.46	0	NA
163	17547	3	0.152	0	NA
163	17575	1	0.27	0	NA
163	17575	2	0.38	0	NA
163	17575	3	0.1234	0	NA
163	17603	1	NA	1	0.05
163	17603	2	0.22	0	NA
163	17603	3	0.134	0	NA
163	17638	1	NA	1	0.05
163	17638	2	0.26	0	NA
163	17638	3	0.107	0	NA
163	17672	1	0.13	0	NA
163	17672	2	0.25	0	NA
163	17672	3	0.0836	0	NA
164	16216	1	NA	1	0.1
164	16216	2	0.12	0	NA
164	16245	1	NA	1	0.1
164	16245	2	0.11	0	NA
164	16274	1	NA	1	0.1
164	16274	2	0.22	0	NA
164	16300	1	NA	1	0.1
164	16300	2	0.17	0	NA
164	16335	1	0.11	0	NA
164	16335	2	0.47	0	NA
164	16371	1	0.28	0	NA
164	16371	2	1.3	0	NA
165	16965	1	0.35	0	NA
165	16965	2	0.37	0	NA
165	16965	3	0.1343	0	NA
165	16986	1	0.33	0	NA
165	16986	2	NA	1	0.1
165	16986	3	0.1985	0	NA
165	17029	1	0.54	0	NA
165	17029	2	0.12	0	NA
165	17029	3	0.1679	0	NA
165	17063	1	NA	1	0.05
165	17063	2	NA	1	0.1
165	17063	3	0.1412	0	NA
165	17091	1	NA	1	0.05
165	17091	2	0.14	0	NA
165	17091	3	0.0999	0	NA
165	17126	1	0.58	0	NA
165	17126	2	1.93	0	NA
165	17126	3	0.0727	0	NA
165	17140	1	0.57	0	NA
165	17140	2	1.92	0	NA
165	17140	3	0.0672	0	NA
165	17175	1	0.45	0	NA
165	17175	2	2.81	0	NA
165	17175	3	0.0477	0	NA
165	17196	1	0.1	0	NA
165	17196	2	2.76	0	NA
165	17196	3	0.0231	0	NA
165	17224	1	0.06	0	NA
165	17224	2	1.7	0	NA
165	17224	3	0.0238	0	NA
165	17259	1	0.21	0	NA
165	17259	2	0.33	0	NA
165	17259	3	0.0373	0	NA
165	17301	1	0.13	0	NA
165	17301	2	1.21	0	NA
165	17301	3	0.051	0	NA
166	17701	1	NA	1	0.05
166	17701	2	0.22	0	NA
166	17701	3	0.0587	0	NA
166	17861	1	0.13	0	NA
166	17861	2	15.4	0	NA
166	17861	3	0.0272	0	NA
166	17875	1	0.1	0	NA
166	17875	2	8.76	0	NA
166	17875	3	NA	1	0.02
167	17700	1	0.05	0	NA
167	17700	2	0.15	0	NA
167	17700	3	0.0456	0	NA
167	17715	1	NA	1	0.05
167	17715	2	0.2	0	NA
167	17715	3	NA	1	0.02
167	17749	1	0.31	0	NA
167	17749	2	0.28	0	NA
167	17749	3	0.1568	0	NA
167	17875	1	0.07	0	NA
167	17875	2	0.77	0	NA
167	17875	3	0.0314	0	NA
168	17420	1	0.06	0	NA
168	17420	2	0.29	0	NA
168	17420	3	0.6189	0	NA
168	17448	1	0.09	0	NA
168	17448	2	0.39	0	NA
168	17448	3	0.6419	0	NA
168	17476	1	NA	1	0.05
168	17476	2	0.16	0	NA
168	17476	3	0.071	0	NA
168	17504	1	0.05	0	NA
168	17504	2	1.18	0	NA
168	17504	3	0.0548	0	NA
168	17533	1	0.18	0	NA
168	17533	2	7.87	0	NA
168	17533	3	0.86	0	NA
168	17560	1	NA	1	0.05
168	17560	2	1.45	0	NA
168	17560	3	0.139	0	NA
168	17595	1	0.47	0	NA
168	17595	2	1.84	0	NA
168	17595	3	0.327	0	NA
168	17624	1	0.06	0	NA
168	17624	2	0.19	0	NA
168	17624	3	0.091	0	NA
168	17665	1	NA	1	0.05
168	17665	2	0.11	0	NA
168	17665	3	0.6862	0	NA
169	17343	1	0.07	0	NA
169	17343	2	30.93	0	NA
169	17343	3	NA	1	0.02
169	17371	1	0.08	0	NA
169	17371	2	24.07	0	NA
169	17371	3	NA	1	0.02
169	17385	1	0.18	0	NA
169	17385	2	22.84	0	NA
169	17385	3	NA	1	0.02
169	17420	1	0.06	0	NA
169	17420	2	22.5	0	NA
169	17420	3	NA	1	0.02
169	17448	1	0.11	0	NA
169	17448	2	28.63	0	NA
169	17448	3	NA	1	0.02
169	17476	1	0.13	0	NA
169	17476	2	35.88	0	NA
169	17476	3	NA	1	0.02
169	17504	1	0.14	0	NA
169	17504	2	44.27	0	NA
169	17504	3	NA	1	0.02
169	17533	1	0.1	0	NA
169	17533	2	45.92	0	NA
169	17533	3	0.0749	0	NA
169	17560	1	NA	1	0.05
169	17560	2	50.66	0	NA
169	17560	3	NA	1	0.02
169	17595	1	0.11	0	NA
169	17595	2	58.99	0	NA
169	17595	3	NA	1	0.02
169	17624	1	NA	1	0.05
169	17624	2	51.01	0	NA
169	17624	3	NA	1	0.02
169	17665	1	NA	1	0.05
169	17665	2	34.51	0	NA
169	17665	3	NA	1	0.02
170	16196	1	NA	1	0.1
170	16196	2	0.5	0	NA
170	16237	1	0.59	0	NA
170	16237	2	1.07	0	NA
170	16265	1	NA	1	0.1
170	16265	2	NA	1	0.1
170	16301	1	NA	1	0.1
170	16301	2	0.1	0	NA
170	16336	1	0.12	0	NA
170	16336	2	0.61	0	NA
170	16377	1	NA	1	0.1
170	16377	2	0.51	0	NA
171	17693	1	NA	1	0.05
171	17693	2	0.21	0	NA
171	17693	3	0.0851	0	NA
171	17714	1	NA	1	0.05
171	17714	2	0.15	0	NA
171	17714	3	0.0532	0	NA
171	17749	1	NA	1	0.05
171	17749	2	0.3	0	NA
171	17749	3	0.1373	0	NA
171	17798	1	0.67	0	NA
171	17798	2	0.25	0	NA
171	17798	3	0.1477	0	NA
171	17827	1	2.31	0	NA
171	17827	2	0.63	0	NA
171	17827	3	0.2439	0	NA
171	17854	1	2.09	0	NA
171	17854	2	0.21	0	NA
171	17854	3	0.0727	0	NA
171	17883	1	0.83	0	NA
171	17883	2	0.2	0	NA
171	17883	3	0.0582	0	NA
172	17693	1	0.15	0	NA
172	17693	2	0.22	0	NA
172	17693	3	0.0483	0	NA
172	17714	1	0.12	0	NA
